query_compound_id,query_split,nearest_compound_id,nearest_split,similarity,query_label,nearest_label,label_relation
CMP:LWOSYGXHFHQJAG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:FUSGACRLAFQQRL-UHFFFAOYSA-N,train,0.56000000000000005,1,1,same
CMP:LZFRXTYVXJWZHG-ROUUACIJSA-N,external_tautomer_sensitivity,CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,train,0.36363636363636365,1,0,opposite
CMP:MAVZUIFIVMZYMX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.67741935483870963,0,1,opposite
CMP:MBLBDJOUHNCFQT-LXGUWJNJSA-N,external_tautomer_sensitivity,CMP:AGRCPNMCOXLKFO-BDVNFPICSA-N,train,0.61538461538461542,0,1,opposite
CMP:MEFQWPUMEMWTJP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SMYMJHWAQXWPDB-UHFFFAOYSA-N,train,0.34146341463414637,0,0,same
CMP:MIFOMMKAVSCNKQ-QNKGDIEWSA-N,external_tautomer_sensitivity,CMP:RZILCCPWPBTYDO-UHFFFAOYSA-N,train,0.28985507246376813,0,0,same
CMP:MJBWDEQAUQTVKK-IAGOWNOFSA-N,external_tautomer_sensitivity,CMP:OQIQSTLJSLGHID-WNWIJWBNSA-N,train,0.55384615384615388,1,1,same
CMP:MKUXAQIIEYXACX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SCVJRXQHFJXZFZ-KVQBGUIXSA-N,train,0.3125,0,1,opposite
CMP:MMAVGZKLTAOVSO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,train,0.5,1,1,same
CMP:MMZAPVKIWPLIPV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LDKGEUAGEISBIX-UHFFFAOYSA-N,train,0.19230769230769232,1,1,same
CMP:MNRHZPCIEGLWGK-LEKSSAKUSA-N,external_tautomer_sensitivity,CMP:FMGSKLZLMKYGDP-USOAJAOKSA-N,train,0.33870967741935482,1,1,same
CMP:MQLQMSXXDOSWKY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RXXXJEQCRPLSOQ-UHFFFAOYSA-N,train,0.6071428571428571,1,1,same
CMP:MTIPGZBWERLLCL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SSPVLHFEMWOTGD-LURJTMIESA-N,train,0.41935483870967744,1,1,same
CMP:MTMZZIPTQITGCY-OLGWUGKESA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.59322033898305082,1,1,same
CMP:MVLNJSPTOMWXAH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,train,0.25806451612903225,1,1,same
CMP:MVWHGTYKUMDIHL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:HGUFODBRKLSHSI-UHFFFAOYSA-N,train,0.3888888888888889,0,1,opposite
CMP:MXENASHWABXOQE-BUHFOSPRSA-N,external_tautomer_sensitivity,CMP:CPTBDICYNRMXFX-UHFFFAOYSA-N,train,0.5641025641025641,1,1,same
CMP:MXWQJYPMZBPDRV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.65625,0,1,opposite
CMP:MZDWLYGTXYNTOD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JFIOVJDNOJYLKP-UHFFFAOYSA-N,train,0.28125,0,0,same
CMP:NAGRVUXEKKZNHT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N,train,0.24615384615384617,0,0,same
CMP:NDCWEARXOFJOPX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.3235294117647059,0,1,opposite
CMP:NGDMLQSGYUCLDC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.41176470588235292,0,1,opposite
CMP:NGXUJKBJBFLCAR-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:AVESHLVLHJKUKQ-UHFFFAOYSA-N,train,0.6428571428571429,1,1,same
CMP:NIFKBBMCXCMCAO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N,train,0.22058823529411764,0,0,same
CMP:NKLDUXQTNCADRF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.30769230769230771,0,1,opposite
CMP:NMMAFYSZGOFZCM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.54285714285714282,0,1,opposite
CMP:NOEGNKMFWQHSLB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:XPFVYQJUAUNWIW-UHFFFAOYSA-N,train,0.33333333333333331,0,0,same
CMP:NQIIOABBGPROQW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,train,0.7407407407407407,1,1,same
CMP:NQYPBNSEXJIHEM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JOATXPAWOHTVSZ-UHFFFAOYSA-N,train,0.40625,1,0,opposite
CMP:NUPJIGQFXCQJBK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:BSYNRYMUTXBXSQ-UHFFFAOYSA-N,train,0.18333333333333332,0,0,same
CMP:NWWZPOKUUAIXIW-DHZHZOJOSA-N,external_tautomer_sensitivity,CMP:IBXPYPUJPLLOIN-UHFFFAOYSA-N,train,0.24074074074074073,0,1,opposite
CMP:NZSNJPDBPMIBSP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:OGRXKBUCZFFSTL-UHFFFAOYSA-N,train,0.51020408163265307,0,1,opposite
CMP:OAAQPYUFAOHUMT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,train,0.68000000000000005,1,1,same
CMP:OAHDOJSNKCCHJM-VIUKOLAESA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.34848484848484851,1,1,same
CMP:OAIJSZIZWZSQBC-GYZMGTAESA-N,external_tautomer_sensitivity,CMP:WTEVQBCEXWBHNA-UHFFFAOYSA-N,train,0.35294117647058826,0,0,same
CMP:OFKGQSVPFXNLIL-IECFSIQFSA-N,external_tautomer_sensitivity,CMP:CZIHNRWJTSTCEX-UHFFFAOYSA-N,train,0.35714285714285715,1,1,same
CMP:OFMVEGGTEFSSGL-BLQWBTBKSA-N,external_tautomer_sensitivity,CMP:FMGSKLZLMKYGDP-USOAJAOKSA-N,train,0.38461538461538464,1,1,same
CMP:OFYYOTQOGCICNW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.26315789473684209,1,1,same
CMP:OGJPXUAPXNRGGI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:GHYALFXBRYPUHB-DUXPYHPUSA-N,train,0.21249999999999999,0,1,opposite
CMP:OGPIIVVSLJTSRJ-NVPNHPEKSA-N,external_tautomer_sensitivity,CMP:IKGXIBQEEMLURG-NVPNHPEKSA-N,train,0.73750000000000004,0,0,same
CMP:OGYGFUAIIOPWQD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CVTIZMOISGMZRJ-UHFFFAOYSA-N,train,0.16,0,1,opposite
CMP:OHQSQCACEXDHAJ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ISAOCJYIOMOJEB-UHFFFAOYSA-N,train,0.40000000000000002,0,0,same
CMP:OKJHGOPITGTTIM-DEOSSOPVSA-N,external_tautomer_sensitivity,CMP:DIWVBIXQCNRCFE-UHFFFAOYSA-N,train,0.34090909090909088,0,0,same
CMP:OMBRRTHRPGDGPK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,train,0.47222222222222221,1,0,opposite
CMP:OODANKKZSNWACR-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:DVCCCQNKIYNAKB-UHFFFAOYSA-N,train,0.26785714285714285,1,1,same
CMP:OPALKWYJMHLEAL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:DPYMAXOKJUBANR-UHFFFAOYSA-N,train,0.38709677419354838,1,1,same
CMP:OPJZLUXFQFQYAI-GNPVFZCLSA-N,external_tautomer_sensitivity,CMP:IKGXIBQEEMLURG-NVPNHPEKSA-N,train,0.5714285714285714,0,0,same
CMP:OQBSNVMTMMNGCH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.42857142857142855,1,1,same
CMP:OSGZHKYFZSNKRI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CLJAWWBXVXWHFD-UHFFFAOYSA-N,train,0.4358974358974359,0,1,opposite
CMP:OYVAGSVQBOHSSS-VGWQMFASSA-O,external_tautomer_sensitivity,CMP:SEBIKDIMAPSUBY-OVWCXOJYSA-N,train,0.15204678362573099,1,0,opposite
CMP:OZLIOKFBXWEMAF-IAGOWNOFSA-N,external_tautomer_sensitivity,CMP:GHMLBKRAJCXXBS-UHFFFAOYSA-N,train,0.24242424242424243,0,0,same
CMP:PCCSBWNGDMYFCW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LQKRYVGRPXFFAV-UHFFFAOYSA-N,train,0.24561403508771928,0,0,same
CMP:PFTAWBLQPZVEMU-DZGCQCFKSA-N,external_tautomer_sensitivity,CMP:LUSZGTFNYDARNI-UHFFFAOYSA-N,train,0.25,1,1,same
CMP:PIJVFDBKTWXHHD-HIFRSBDPSA-N,external_tautomer_sensitivity,CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N,train,0.31481481481481483,1,0,opposite
CMP:PIZHFBODNLEQBL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ISAOCJYIOMOJEB-UHFFFAOYSA-N,train,0.45161290322580644,0,0,same
CMP:PKTSCJXWLVREKX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CCTMZRHJDTTZRF-UHFFFAOYSA-N,train,0.80952380952380953,1,1,same
CMP:PLAZXGNBGZYJSA-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YNQLUTRBYVCPMQ-UHFFFAOYSA-N,train,0.32000000000000001,0,1,opposite
CMP:PLUBXMRUUVWRLT-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JOYRKODLDBILNP-UHFFFAOYSA-N,train,0.2608695652173913,1,1,same
CMP:PQKBPHSEKWERTG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LDRYOEIGQCIMEK-UHFFFAOYSA-N,train,0.31034482758620691,0,0,same
CMP:PROQIPRRNZUXQM-ZXXIGWHRSA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.5535714285714286,1,1,same
CMP:PRYIJAGAEJZDBO-DTLXENBRSA-N,external_tautomer_sensitivity,CMP:SMEROWZSTRWXGI-HVATVPOCSA-N,train,0.3611111111111111,0,0,same
CMP:PRYIJAGAEJZDBO-ZEQHCUNVSA-N,external_tautomer_sensitivity,CMP:SMEROWZSTRWXGI-HVATVPOCSA-N,train,0.33783783783783783,0,0,same
CMP:PSNIYGKWARCUAN-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JOYRKODLDBILNP-UHFFFAOYSA-N,train,0.26923076923076922,1,1,same
CMP:PVBQYTCFVWZSJK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:BYKYTXUAKJDVPV-UHFFFAOYSA-N,train,0.22580645161290322,0,0,same
CMP:PVRJOEAYRBQPLF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MNIGYIKCFSPQRJ-UHFFFAOYSA-N,train,0.68000000000000005,1,1,same
CMP:PVSGXWMWNRGTKE-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:JTIGKVIOEQASGT-UHFFFAOYSA-N,train,0.20000000000000001,0,0,same
CMP:PVWOIHVRPOBWPI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:BDERNNFJNOPAEC-UHFFFAOYSA-N,train,0.33333333333333331,1,0,opposite
CMP:PWUSHZPXYOALFZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:SRPCPRSDICCCRQ-UHFFFAOYSA-N,train,0.65957446808510634,0,0,same
CMP:PXDNXJSDGQBLKS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:AMTPYFGPPVFBBI-UHFFFAOYSA-N,train,0.20967741935483872,0,1,opposite
CMP:QAYICIQNSGETAS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:IOEPXYJOHIZYGQ-UHFFFAOYSA-N,train,0.15384615384615385,0,0,same
CMP:QEFJYMFUMVHTBR-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VVJKKKDJADMKNM-UHFFFAOYSA-N,train,0.38636363636363635,0,0,same
CMP:QFPRRXUPCPFWKD-SSDOTTSWSA-N,external_tautomer_sensitivity,CMP:WVDDGKGOMKODPV-UHFFFAOYSA-N,train,0.20588235294117646,1,0,opposite
CMP:QGMGHALXLXKCBD-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:XPAQFJJCWGSXGJ-UHFFFAOYSA-N,train,0.58064516129032262,1,0,opposite
CMP:QKSKPIVNLNLAAV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ZNSMNVMLTJELDZ-UHFFFAOYSA-N,train,0.25,1,1,same
CMP:QLHULAHOXSSASE-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:DSGKTUVITPQPRT-UHFFFAOYSA-N,train,0.22448979591836735,0,0,same
CMP:QNGYADUGPHQWNE-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:OWZREIFADZCYQD-NSHGMRRFSA-N,train,0.20481927710843373,0,0,same
CMP:QOZFCKXEVSGWGS-ZHIYBZGJSA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.35483870967741937,1,1,same
CMP:QPQDSWYBXPBZPJ-LBPRGKRZSA-N,external_tautomer_sensitivity,CMP:FBOZXECLQNJBKD-ZDUSSCGKSA-N,train,0.31868131868131866,1,0,opposite
CMP:QRWOVIRDHQJFDB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VVQNEPGJFQJSBK-UHFFFAOYSA-N,train,0.29032258064516131,1,0,opposite
CMP:QWVCIORZLNBIIC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CBPKIOGAUWKEFT-UHFFFAOYSA-N,train,0.35999999999999999,1,1,same
CMP:QXCZUFACDLYXQW-GMBKNFDNSA-N,external_tautomer_sensitivity,CMP:PVTUERPXLWOPRX-RQSAQSMCSA-N,train,0.14529914529914531,0,0,same
CMP:RAASUWZPTOJQAY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.57894736842105265,0,1,opposite
CMP:RDOWQLZANAYVLL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.38461538461538464,0,1,opposite
CMP:RDUJRVXKAIVTDH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:KEYWXKLGZZGHMT-UHFFFAOYSA-N,train,0.75,0,0,same
CMP:RDXLYGJSWZYTFJ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:IBXPYPUJPLLOIN-UHFFFAOYSA-N,train,0.27272727272727271,1,1,same
CMP:REAKWIQVJUHNOX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:CCTMZRHJDTTZRF-UHFFFAOYSA-N,train,1,1,1,same
CMP:REFUCZDQFDBMIC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RTDCJKARQCRONF-UHFFFAOYSA-N,train,0.44,1,1,same
CMP:RESKVBRHSNTJNG-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ACGUYXCXAPNIKK-UHFFFAOYSA-N,train,0.30303030303030304,1,0,opposite
CMP:RGGOJLKORFRSHP-ZMEIFNLPSA-N,external_tautomer_sensitivity,CMP:SMEROWZSTRWXGI-HVATVPOCSA-N,train,0.31395348837209303,1,0,opposite
CMP:RHZHJSCNWUGABX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:GHASVSINZRGABV-UHFFFAOYSA-N,train,0.25,1,0,opposite
CMP:RKSOPLXZQNSWAS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:DKGAVHZHDRPRBM-UHFFFAOYSA-N,train,0.33333333333333331,1,0,opposite
CMP:RLGCGUQZAWGNEO-GBXIJSLDSA-N,external_tautomer_sensitivity,CMP:BAQAVOSOZGMPRM-QBMZZYIRSA-N,train,0.20454545454545456,1,0,opposite
CMP:RLGCGUQZAWGNEO-HRFVKAFMSA-N,external_tautomer_sensitivity,CMP:BAQAVOSOZGMPRM-QBMZZYIRSA-N,train,0.23255813953488372,1,0,opposite
CMP:RLQZIECDMISZHS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ZUOUZKKEUPVFJK-UHFFFAOYSA-N,train,0.36363636363636365,0,0,same
CMP:RPQHVGSJKJADLO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.38461538461538464,0,1,opposite
CMP:RQOLZRKNRJWASP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:FOCVUCIESVLUNU-UHFFFAOYSA-N,train,0.6470588235294118,1,1,same
CMP:RQWQIVXLPCFXCO-OWOJBTEDSA-N,external_tautomer_sensitivity,CMP:QLKWZSDBTUTCIJ-PPRDQHCASA-N,train,0.44827586206896552,1,1,same
CMP:RRNIZKPFKNDSRS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:BETVNUCOOCCCIO-UHFFFAOYSA-N,train,0.29999999999999999,0,0,same
CMP:RSEPBGGWRJCQGY-RBRWEJTLSA-N,external_tautomer_sensitivity,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.47761194029850745,1,1,same
CMP:RVKGJJYCPFLRJL-WMLDXEAASA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.21428571428571427,0,1,opposite
CMP:RWPICVVBGZBXNA-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:QFOHBWFCKVYLES-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:RWQNBRDOKXIBIV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:GHASVSINZRGABV-UHFFFAOYSA-N,train,0.52000000000000002,1,0,opposite
CMP:RWXNJPBIVZZSQA-BQYQJAHWSA-N,external_tautomer_sensitivity,CMP:KJPRLNWUNMBNBZ-QPJJXVBHSA-N,train,0.36363636363636365,1,0,opposite
CMP:RXKJFZQQPQGTFL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:BYKYTXUAKJDVPV-UHFFFAOYSA-N,train,0.2857142857142857,0,0,same
CMP:RXUSYFJGDZFVND-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.59090909090909094,1,1,same
CMP:RZEPVOAUYFUVAS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,train,0.40625,1,1,same
CMP:RZFVLEJOHSLEFR-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UJOBWOGCFQCDNV-UHFFFAOYSA-N,train,0.61904761904761907,0,1,opposite
CMP:SBPAFMRNDOFNLB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.625,1,1,same
CMP:SDFLTYHTFPTIGX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UJOBWOGCFQCDNV-UHFFFAOYSA-N,train,0.30434782608695654,0,1,opposite
CMP:SEDRVEWTPRTLOZ-DYKIIFRCSA-N,external_tautomer_sensitivity,CMP:FMGSKLZLMKYGDP-USOAJAOKSA-N,train,0.47272727272727272,1,1,same
CMP:SIYLLGKDQZGJHK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:KDYQVUUCWUPJGE-UHFFFAOYSA-N,train,0.3125,0,0,same
CMP:SKCVVXWCDKAJTI-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,train,0.40000000000000002,1,1,same
CMP:SLUKQUGVTITNSY-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MRBKEAMVRSLQPH-UHFFFAOYSA-N,train,0.6071428571428571,0,1,opposite
CMP:SNGREZUHAYWORS-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VLCYCQAOQCDTCN-UHFFFAOYSA-N,train,0.20588235294117646,1,0,opposite
CMP:SPUUHYKZDFCYGW-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:IBXPYPUJPLLOIN-UHFFFAOYSA-N,train,0.45454545454545453,1,1,same
CMP:SRBFZHDQGSBBOR-LECHCGJUSA-N,external_tautomer_sensitivity,CMP:CTKINSOISVBQLD-UHFFFAOYSA-N,train,0.25,0,1,opposite
CMP:SRJQTHAZUNRMPR-UYQKXTDMSA-N,external_tautomer_sensitivity,CMP:GUMSHIGGVOJLBP-SLRPQMTOSA-N,train,0.15037593984962405,0,0,same
CMP:SRKQWNFPTBNUKE-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:XRWKADIRZXTTLH-UHFFFAOYSA-N,train,0.375,0,1,opposite
CMP:SSNDLPNRDZIPAB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.25,0,1,opposite
CMP:STJXCDGCXVZHDU-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UJOBWOGCFQCDNV-UHFFFAOYSA-N,train,0.47826086956521741,1,1,same
CMP:SVLUODRIGFJEJZ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,train,0.69565217391304346,1,1,same
CMP:SWFNPENEBHAHEB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:BXIXXXYDDJVHDL-UHFFFAOYSA-N,train,0.59090909090909094,1,1,same
CMP:SWWHCQCMVCPLEQ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:AMIMRNSIRUDHCM-UHFFFAOYSA-N,train,0.21052631578947367,1,0,opposite
CMP:SYMJVOYQEAGAQI-PXNSSMCTSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.28205128205128205,1,1,same
CMP:SYSGUSYYWWVOTG-IEBWSBKVSA-N,external_tautomer_sensitivity,CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,train,0.38095238095238093,1,1,same
CMP:SZIFAVKTNFCBPC-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LYCAIKOWRPUZTN-UHFFFAOYSA-N,train,0.44444444444444442,0,0,same
CMP:TUGYIJVAYAHHHM-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.59090909090909094,1,1,same
CMP:TWNIBLMWSKIRAT-VFUOTHLCSA-N,external_tautomer_sensitivity,CMP:ZFIVKAOQEXOYFY-QWWZWVQMSA-N,train,0.33333333333333331,0,0,same
CMP:TXUZVZSFRXZGTL-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:VYQNWZOUAUKGHI-UHFFFAOYSA-N,train,0.38636363636363635,0,0,same
CMP:TXVHTIQJNYSSKO-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,0.45454545454545453,0,1,opposite
CMP:TYIYMOAHACZAMQ-CQSZACIVSA-N,external_tautomer_sensitivity,CMP:UQMRAFJOBWOFNS-UHFFFAOYSA-N,train,0.31746031746031744,0,0,same
CMP:TZBJGXHYKVUXJN-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:IYRMWMYZSQPJKC-UHFFFAOYSA-N,train,0.56097560975609762,0,0,same
CMP:UAWLTQJFZUYROA-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,train,0.58064516129032262,1,0,opposite
CMP:UCEWGESNIULAGX-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:PYGNVSDRIIPHQP-UHFFFAOYSA-N,train,0.25,0,1,opposite
CMP:UDUKMRHNZZLJRB-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:OECTYKWYRCHAKR-UHFFFAOYSA-N,train,0.28947368421052633,0,0,same
CMP:UELITFHSCLAHKR-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:NAYYNDKKHOIIOD-UHFFFAOYSA-N,train,0.24324324324324326,0,0,same
CMP:UERKTBSAPLOJRQ-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:NAYYNDKKHOIIOD-UHFFFAOYSA-N,train,0.40000000000000002,1,0,opposite
CMP:UHDGCWIWMRVCDJ-CCXZUQQUSA-N,external_tautomer_sensitivity,CMP:OZQDLJNDRVBCST-SHUUEZRQSA-N,train,0.53061224489795922,0,0,same
CMP:UIBWFARCELCCAF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:NIRHEGBBHNJANV-UHFFFAOYSA-N,train,0.58620689655172409,1,0,opposite
CMP:UISKIUIWPSPSAV-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:ALRLPDGCPYIVHP-UHFFFAOYSA-N,train,0.73333333333333328,1,1,same
CMP:UMLPYSLGSGYKJN-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:MCJGNVYPOGVAJF-UHFFFAOYSA-N,train,0.20833333333333334,1,0,opposite
CMP:UNJDFDOOIZHAPH-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:YLKFDHTUAUWZPQ-UHFFFAOYSA-N,train,0.53846153846153844,1,1,same
CMP:UNXHWFMMPAWVPI-ZXZARUISSA-N,external_tautomer_sensitivity,CMP:FBPFZTCFMRRESA-KVTDHHQDSA-N,train,0.53333333333333333,0,0,same
CMP:UOWVMDUEMSNCAV-WYENRQIDSA-N,external_tautomer_sensitivity,CMP:CVBMAZKKCSYWQR-WCGOZPBSSA-N,train,0.18852459016393441,1,0,opposite
CMP:UPSXAPQYNGXVBF-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:RDHPKYGYEGBMSE-UHFFFAOYSA-N,train,0.33333333333333331,1,1,same
CMP:UQJUSEGWOAZTEK-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,train,0.62068965517241381,1,1,same
CMP:UQWIHFJXDRNUDP-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:KEYWXKLGZZGHMT-UHFFFAOYSA-N,train,0.57692307692307687,0,0,same
CMP:USNPULRDBDVJAO-FXCAAIILSA-O,external_tautomer_sensitivity,CMP:IKGXIBQEEMLURG-NVPNHPEKSA-N,train,0.58024691358024694,0,0,same
CMP:UTWFEHCOAXSLRA-UHFFFAOYSA-N,external_tautomer_sensitivity,CMP:UBMCASIEYGYFCF-UHFFFAOYSA-N,train,0.27777777777777779,1,0,opposite
