compound_id,dataset_role,record_count,record_keys_json,source_labels_json,clear_positive_count,clear_negative_count,nonbinary_count,discordant_nonclear_count,has_discordant_nonclear_evidence,exact_duplicate_class
CMP:VDVHPWXBFXZQGI-UHFFFAOYSA-N,external,1,"[""REC:c043c52751f575df4b20e5a3b39415b1c92ab787696ffe8f30108878055f1914""]",[],0,0,1,0,false,single_record
CMP:VDWHJWAVLSNCAK-UHFFFAOYSA-N,external,1,"[""REC:c61ed962af1da17a93f1047e88940a17fd3fa3e810bae9a03ee9b4c4f672baeb""]",[],0,0,1,0,false,single_record
CMP:VDYCLYGKCGVBHN-DRCQUEPLSA-N,external,1,"[""REC:e8818da29acef014c362691fc6e19514f12960413fc645b734022fc9864b9991""]",[],0,0,1,0,false,single_record
CMP:VDZZTXBMKRQEPO-UHFFFAOYSA-N,external,1,"[""REC:03adde05eb3ae241dbe14c3369831d8bff7c5900449155d15e4f9ea27505d76a""]",[],0,0,1,0,false,single_record
CMP:VEBUBSLYGRMOSZ-UHFFFAOYSA-N,external,1,"[""REC:36ec4dab86d3a037cc8df2a6857b7005f17cb731c4e92868447888468a5e5389""]",[],0,0,1,0,false,single_record
CMP:VEBZMHDHLUNFCN-UHFFFAOYSA-N,external,1,"[""REC:70fd797ea0c42a4508d5fbe92b90b13a3dabb7cb153a7163402c80b91564304c""]",[],0,0,1,0,false,single_record
CMP:VEDDBHYQWFOITD-UHFFFAOYSA-N,external,1,"[""REC:2808361046e85191c418aa1a857df32853afc5fa3ae88cc266711a1b722f1b03""]",[],0,0,1,0,false,single_record
CMP:VEDXDZRQOYXKTL-UHFFFAOYSA-N,external,1,"[""REC:022deb9747b6e3870df9003e55e1c5248102292f78124b59caf42c6f19b2a7df""]",[],0,0,1,0,false,single_record
CMP:VEENJGZXVHKXNB-VOTSOKGWSA-N,development,1,"[""REC:5250836bdab9196af8f694a8a38b3ab87996f44c10b49d64d4bbff52c0f3a67f""]",[],0,0,1,0,false,single_record
CMP:VEFLKXRACNJHOV-UHFFFAOYSA-N,external,1,"[""REC:f1027584286ae1a1ac7a1e0f378161d6116310fd9da82c3875ce4b2780a76757""]",[],0,0,1,0,false,single_record
CMP:VEGDLFGPVRVIBV-UHFFFAOYSA-N,external,1,"[""REC:99120521264f84637ec776b0eefb0a2bb6cf497645b76521fe1f0f939771859f""]",[],0,0,1,0,false,single_record
CMP:VEJQBCHNVXFPNO-UHFFFAOYSA-N,external,1,"[""REC:1882f4e9ca11e9cde9e952aada02dc3b543261968f675da5a3b9ef1d97bca787""]",[],0,0,1,0,false,single_record
CMP:VEKIYFGCEAJDDT-UHFFFAOYSA-N,external,1,"[""REC:dd44d0e4b61b0eaf55c0dfcbe3213377241de9382a40dfbfd680aec37188928e""]",[],0,0,1,0,false,single_record
CMP:VEKWHWNJPFDOBV-UHFFFAOYSA-N,external,1,"[""REC:f3e5a61847425d7ccf630cc160f82f6cc2fee269071e18c82f1af905f4f1b981""]",[],0,0,1,0,false,single_record
CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,1,"[""REC:45ea2bfa92fc1a4c5136df1797c5902360614583f07b2594ec9eef494ca9a480""]",[],0,0,1,0,false,single_record
CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,development,1,"[""REC:fbb6771c4f34f224cd77853e348cc4ab25823c743e7dceb587c3f9bd992c529a""]",[],0,0,1,0,false,single_record
CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,1,"[""REC:f50d37f8a1a964d32809e7830a7e37383be1a13ab6c72488e98184f65948d882""]",[],0,0,1,0,false,single_record
CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,1,"[""REC:6abda5a61cea22b0689c7b440f014ac055b3ee703d01433d0a89cab99e9746e1""]",[],0,0,1,0,false,single_record
CMP:VEORPZCZECFIRK-UHFFFAOYSA-N,external,1,"[""REC:0826489b1904b4431aa97537b664cd56fd6988fa623d2253aa705c73f97bac9c""]",[],0,0,1,0,false,single_record
CMP:VEQOALNAAJBPNY-UHFFFAOYSA-N,development,6,"[""REC:138487cd7e5037e507629c99197e6216b1096849df959e0e852ecc1751880167"",""REC:301e4740de80c4cccf627f2df425811a3a28e8cfca816a174c7f65ccec8cdbdd"",""REC:405c4124207d275faffb91b6756662c9603eb817b766134de15210f4594a05a1"",""REC:7550fbc9a2019b24971c0567411b36e6a8442d8ae83c0ad8eb2827dca21ce1b7"",""REC:89c54e5fe1286afde692c06653c64ed0c3578c7cd90ebf6662bdb34785e78db2"",""REC:d0a4eec3f8cd159b2e10a692bf742cf18030142cedd18d424752ea7deb8b1d21""]","[""+"",""0""]",2,0,4,0,false,multiple_clear_with_nonbinary
CMP:VEQOALNAAJBPNY-UHFFFAOYSA-N,external,1,"[""REC:6ee0056e254a18bc2b6ca55fa5b73d9aa680dd7effa055f53337421184e525a8""]","[""POSITIVE""]",1,0,0,0,false,single_record
CMP:VERRKUAVICFWGH-UHFFFAOYSA-N,external,1,"[""REC:a76168fc153f2162739010871c8e85f590e099dbc8ecf28200eb4b629a28db67""]",[],0,0,1,0,false,single_record
CMP:VESHVISPMHIZEL-UHFFFAOYSA-N,external,1,"[""REC:a22922b56d65fb3ba63734232bfb73fc342ce847ec5f140bcd626926528bdf8e""]",[],0,0,1,0,false,single_record
CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,development,12,"[""REC:1da2ad559caafda897990348953eecb9ee320f05cf110384323eeabc09bd46e3"",""REC:263294d9e7a1ed51a67f2d58e2a3539dc3e83a2c4cdcaf0f09d29f7b08d78c66"",""REC:34204ef2e2c74ec196627111468a55b9f6f31175fbf0b0c2c4c3cfeea4cc96cd"",""REC:515abb180488204e6f5944b05b5589b5dcc9ef6a811b912f5c771d2c9025b08b"",""REC:53b7eaa1a5d1a8225b3b0c643d0d018284bf6e59ecdc709648e8495b519fee04"",""REC:686048e8dbfb80a6401c4aa6049d4c56c1ac99d4037baca6de3139128f7b38a5"",""REC:7bd283ea29d2611a9a885eb2c11b86eeea4b2886f852d9c20da6eda1b3f3624f"",""REC:7e0d38a2bedb7c1654526dc4dbea0954232d7005f4c67a9f7fc9188f84740e1f"",""REC:8a71818321824c5c91226a363dd8a16ccde8b163785b6c1b42c4ab67a1fa7237"",""REC:8d95da407e6929669e0ef007516f2335fa45e397432352c82bfcf4bfecf15f9e"",""REC:a0e03459fe935dc41d009f49113a5eba468aeb011698591a2fec119923af818f"",""REC:cfa2cad3bd1c2de1c6546bccf9f4e509dacfe335e5dbade8e0b013dbaa1271d5""]","[""-""]",0,12,0,0,false,multiple_clear_same_label
CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,external,1,"[""REC:979a008f00a9617f755c58662dac25748a6533a5f8f036a95119c6fd6e843b04""]",[],0,0,1,0,false,single_record
CMP:VEUUMBGHMNQHGO-UHFFFAOYSA-N,external,1,"[""REC:8b67a36e3c9ad5afaeff6186dc71652c99cd8c6cb2d95314349a9317776194c1""]",[],0,0,1,0,false,single_record
CMP:VEVZCONIUDBCDC-UHFFFAOYSA-N,development,1,"[""REC:fac0ced65a4f7e328091638b998f5d8875b8de06330f93edc4881f969da400b0""]",[],0,0,1,0,false,single_record
CMP:VEXRMMJOMMTPKJ-UHFFFAOYSA-N,external,1,"[""REC:d865e045b1446ef5b7506f55ef85d36fc550d2c507c9becec073da4c42cab798""]",[],0,0,1,0,false,single_record
CMP:VEZUQRBDRNJBJY-UHFFFAOYSA-N,external,1,"[""REC:f370774e24a76e738301278f7c46ad44952433cdb1b073b3abdccbe4a65773c8""]",[],0,0,1,0,false,single_record
CMP:VEZXCJBBBCKRPI-UHFFFAOYSA-N,development,7,"[""REC:4142ec80b43bbc7e4653687a8069f11eb22f6ba26f046edc894521397f950f3b"",""REC:53c42e5ed138db7d9e4b15c735f1e7b4af24b6844170ec9a4f46d7e1f8d8afc0"",""REC:5979f86b0289493d7db5fd1eabc8ab138d5c965f80e7dcb457bdc9a2bd4ec4a6"",""REC:89c84e712445996d6fb6987d3a392f71f5c06f8479833b578eab11cd3d8e5117"",""REC:e0f8da2bc8fabd793145b80524dffe46dbdbf394f36ed024cfa41b2eff46d3d0"",""REC:f04e747731112d4924a0bc9c072ce0cc832bb3d6e04374341bb6c5d5c517d6fe"",""REC:f3bc40843596f48a8b941e6be55b1e6d1b0906c60eab744d051fb6f80c5cb0e3""]","[""+"",""0""]",4,0,3,0,false,multiple_clear_with_nonbinary
CMP:VEZXCJBBBCKRPI-UHFFFAOYSA-N,external,7,"[""REC:21947a0ef4e91d9398bca84ccaf74b6cf0c70ebf9f05b1067fc8206d00ee1c7d"",""REC:84990a792cb79b81aeeacbc49e1151186c470c5d904e7d0decddffc461911b08"",""REC:84bc0fa764399250f8310af22abbf6458610c3954f4d44297af4ccb32585b4d5"",""REC:8d691c027e1062ccadfa296af0c1f067029bb09cc021cb9b47e01de510a2b822"",""REC:c2ceb7cd22b7aa8bc870660996af6f0011f066cfb9f708163df08502915f341d"",""REC:cabe048478157c1d5cb9154c2514c4e6859c0296faf9c0949e48cf9318509e03"",""REC:ee0d02fb0e26ccaa01b3c3836c4115da161dc9a8e2e4ad6b7e9a41fe4f946711""]","[""POSITIVE""]",7,0,0,0,false,multiple_clear_same_label
CMP:VFCNQNZNPKRXIT-UHFFFAOYSA-N,external,2,"[""REC:bd846cad7013b36349512e8ae28fd5976f602989ff34eac202d715490f5aaee5"",""REC:e36702f8e68634706f7f1f319007fd6902a3744c5ec048fea235ba4e2448149f""]","[""EQUIVOCAL; NONE OF THE TUMOR INCIDENCES REACHED STATISTICAL SIGNIFICANCE; IN SOME CASES THE INCREASES IN TUMORS WERE MINIMAL"",""NEGATIVE""]",0,1,1,0,false,multiple_clear_with_nonbinary
CMP:VFEDRRNHLBGPNN-UHFFFAOYSA-N,external,1,"[""REC:f46ca7e1b4f4eea74b72d7b0687c8ca8171099f4e116cf604cf0570894a28bdd""]",[],0,0,1,0,false,single_record
CMP:VFEXYZINKMLLAK-UHFFFAOYSA-N,external,1,"[""REC:0b22a71435ec31f02358fd3d2f07eb1cdea0a50e01975b331c68abd5b5b7dd42""]",[],0,0,1,0,false,single_record
CMP:VFKZTMPDYBFSTM-GUCUJZIJSA-N,development,22,"[""REC:0b2d85ff7961e30849519f20f2732a2a840278d8b8d7eeb4aacdd323c3f10bb6"",""REC:1e7f08275f4989fedae6b99a1356ca2f40f26ec6704c60243514a839157d95a8"",""REC:33838919641e2d387d7e5e0db9684dd3cf10237dea81005d1d84c2cec9ffff2e"",""REC:39376797b598d48bd290124e1bbef61687e2d27af3f62367d86c5b5f03c2c0a7"",""REC:3fc1bbcf5e67a58f1169c4a856bf55b7c963c41b562bdf03ff080ba725f9e5a3"",""REC:4650a8c444bc3f6cf8a4a79d85c3b649d09b3402d324f932aad235dce405f5e3"",""REC:50faeb8f11eeb9dcb5ce54a8086a1e7f02f7c45e0e2464aa1ad210debb10119c"",""REC:56a00e609fadb30f3fdf029b4f19aea6f22bc037732970aab58ff41843e3a096"",""REC:6a8a00d61e33f20f91b2bac79d7d23c4e7e938241e35487a897dbe20c7f968b0"",""REC:6c8ab8712482b023ca967d2f9075d275544f90b04e59073b18e4b26133e17434"",""REC:885eb201083810519347abb235770d6a19db98685899c521a3f66a5732577cb1"",""REC:8d567c548f8cdc6c390d0e04e57c5661004083de6c9d336437bee96c8fdf444e"",""REC:967fe744132a85129e5f087f07a3d6c4bcce378774e376c9ef3a97760678af5a"",""REC:97ff5ea90b4c69063d8a40cc49d5140cbab9355b33eb17438444f3143d2a0298"",""REC:c07d827f001b83c586392f8c278f1e28f3c40fb4b2b86a17339a4bcd6f8f4056"",""REC:c1aad73bbfed0bdd035ea11211b74718aab29905fbfc3bee965c3cbaf23959de"",""REC:c51c0c8402e5f8d7951e0c6258e7f3204a149cf2b29eac486e832fcc4c755b6c"",""REC:c824005e4161517ce592b6c123e82eedc37ae30ba9d0d936122426e9a0347d1b"",""REC:cb03c288cbeaad43a1bb39ef49d17a5b0bb18fc4c176f38d41a7c3732878a388"",""REC:df93164033620297f7812ea7d349fef633b857eb3e780e696e541aef67878e61"",""REC:efb113cd546f9fee6c564bfa8f9f160bad83c59ce39c37ea4fcbe4f962ac3b57"",""REC:f77cd2acba9ed00b4b9d0936f0a4fd7588ba808e77b8bb3f361cdcc366d446ca""]","[""+"",""0""]",6,0,16,0,false,multiple_clear_with_nonbinary
CMP:VFKZTMPDYBFSTM-GUCUJZIJSA-N,external,1,"[""REC:0552812ea0dc43103125a512bedd99c94832d13d082cc43e3c945703d383cd7f""]",[],0,0,1,0,false,single_record
CMP:VFKZTMPDYBFSTM-KVTDHHQDSA-N,development,28,"[""REC:018e66c58f860beaaa70ff5ada43a9192b327d51181d18991b302d828882203d"",""REC:045b4e1735065dc04c9fecf94b6e54e4b42e1b3011440fedf8d97aa5b9464113"",""REC:1271e62408ce8785204e03be0831651aad1d1aa4e2e76688ca140466cb25852d"",""REC:14f80754622d371260353ad95ac26b3f557037966220bec6909a11086c47c111"",""REC:23ad53b0bcb8d219630d67f7dbcc288194ed8e764846041892b9ffadd18a5920"",""REC:365bd3c326cb4883aa4f8ab8589ab23943b40308e7912854c35b4e7c94e154c6"",""REC:36f59f680fe642d600d2551071911a675e07a0fa53e4fdb934e6419bee642d62"",""REC:3ae54ddd3385c9993f7297cd89f5cb00e1d33da8582e8967b3a583bed6059fed"",""REC:43b197a322911151a7c97a16c0159d8da5a6bfd69996228a538db8312a004b09"",""REC:43d1ccc9b955a26e2ac95cbd2dfe5bf05afbef826be56b9f2469cef89044a6b8"",""REC:5dff3a9ac45e9ff5f4781c872fa780ab850bb502926a8058fadecad2f3ce5e6b"",""REC:658bac34a72e115dc0989c18c64929e98b957f98ab01a01f55e11494cb394266"",""REC:693223e80a6644ecc4214ab2263d9edd9e74b421e8e456c57af7ce54b0171710"",""REC:7a935d38eb87f70436e788586464031b167ac0517bcaca05309c4f30696fed4f"",""REC:8e37c2e045be1f6188a3792ffc29233ee9933a096183ccfeed753874046c1ce3"",""REC:9bfc3ccd6decda8ccd78d59488f2285c748d53ce558d78aba99613d65aed957c"",""REC:a25bc9ad7d4ac273fe61e0eecf346900375d23145e6f0aa01116314e6d71c643"",""REC:a2ae10f3dcb819bb5ac9601f68e8723c5983cafbcdcc5e39a43f101a4f1fa657"",""REC:a39d1f86878f6988c22b95f4d14bb4aba166fd8a01a22899fec4ed0e66591dfb"",""REC:af696cf7814c0b6c2fa9774862294032bee4bccaf037d0fa8dc3c0d9248eba86"",""REC:bb6fb16558bda1ad5fe4c706f68a65b3a4c91255ecfbf8a2984512522510b1a3"",""REC:c158fb7070ad7b101dcd711c6359280cbacc07a6e7c99fd5739cbc7f8c73398a"",""REC:c162d3a99a1dac38bf7920d2d3e6f2e3f9252fdabf7d103b0c3dc707443da082"",""REC:d06ebd02802e6c9eb3269b930fae0caff45208071c1dea19adefc287e4891100"",""REC:dc188592819c4c4d8f995097739ba0ce0a2f656a193c78ea44506676306b0989"",""REC:eac7d190160f587b3d2e3e9a4eba62c1c3cf7a1c546c82758bd8aa483d988b27"",""REC:ec27a641b875dea538c6fed0acd51134b47792a18c9766ba682d332628e3b8c2"",""REC:f74bfdc667f7a526d046eae24a61b4ff6355784882efe6bd8328330476e70780""]","[""+"",""0""]",7,0,21,0,false,multiple_clear_with_nonbinary
CMP:VFKZTMPDYBFSTM-KVTDHHQDSA-N,external,1,"[""REC:2118cdd349ecebda20c70276cc5b259c11065ce7a55800c1bfed1f75f1627ea3""]",[],0,0,1,0,false,single_record
CMP:VFLDPWHFBUODDF-UHFFFAOYSA-N,development,20,"[""REC:002cb5a81afc5932dae1982699b51bec0ef9a0c695c9a016bdfdb31e8face36b"",""REC:065684fac0f1e490aa08c40f75b9b6f1c31b4518b23372688214e1645acdd06f"",""REC:0e56cb09af7b40c121b2eede1ec66b7aee873548d5bd27ae6e9fd922de687ad9"",""REC:1508b04922e820b82c0bfb3dad76508d30702cbfaced4370b3d357232bfa8c72"",""REC:26ce35dd5f53325809a34db38bb3e586ba3c1c007360afd71d72319e0165b843"",""REC:2d1f4b161674bc9c690c81114d21b74c931342f4e188ed70ca703d5cd57bcfd7"",""REC:337728232d09ddc583a7a1ce0b52c60b07b8acbc4b6f9b328325f9541695d6b2"",""REC:5f3240d837b055d7f91380d303c5c36e4897b906b9e40298a6e99617d64e4392"",""REC:6602205d23bbccd373487d10eb2ce8d45c56d61d12748d631744a157705a3d4d"",""REC:697b9806dcd817fbb2f47feed771dbf64357d52d2e873aa5911e1c9f835125ff"",""REC:91da0c7e3050b0b09398a6f36d369b51a450e12b09a8c6aaf8e3e137697496ac"",""REC:93065e61d807c17b2946d4cefb0d9c9a65076eaf46cd4c5d44afbab80deab4c5"",""REC:93e717431df2d117736d088407f34175f5f9030ba6e1d58e843a17a648a5c908"",""REC:9a04e76c05a5d258ee9c7e55c7bfcac66d7398f954239b364177fac534d5e30c"",""REC:a8aa5ef9f8d2877acb479a6b1b168260bdc4a579ee4010ae86bb2a6e3ebb7e6c"",""REC:b1774dd892e52e7fe19a3a21261838537b25bc4372f053ed1c582cc354f35df0"",""REC:cb02df9072da47d09d116eb5aa868720241ae9279a332329d5bfe3ebe295ae05"",""REC:effc8d48b06e5fa478c8ed86677eea81a593630bd1b9be2de2a0c8d05f5f913b"",""REC:f943524bba0e55dd7ef5cd20fd765b81fc39f5d7bdfe228b4fd805b0a9320286"",""REC:fba473e12bed24d00c55340ef1d399080fcf4a94666d44902d7873453d439fa0""]","[""-"",""0"",""e""]",0,2,18,0,false,multiple_clear_with_nonbinary
CMP:VFLDPWHFBUODDF-UHFFFAOYSA-N,external,5,"[""REC:3b84804c802f559fd0ddcfbd6a1adf78d5c45ac6f565f0f79f22c5cf10269c28"",""REC:8647872b91a0988cf421d06b1888c1e2d66018d3ce60de1ea4ee5c733343455d"",""REC:a87733e963abf463a9f31950f16351ff0ed1595033632bf4f754dca55c8f5dc2"",""REC:aa6cd6c838dac2d8e71385cdfe99924f4c060c43ed0a4ae6a34450a5e6bc1e2f"",""REC:f713c7458801a8fc4880ee6e07af13dedbeca8d178a07c8f12359c4da78dd6db""]","[""EQUIVOCAL"",""NEGATIVE""]",0,1,4,0,false,multiple_clear_with_nonbinary
CMP:VFMMPHCGEFXGIP-UHFFFAOYSA-N,external,1,"[""REC:433329462cdde51c53ae1a88656a1d5c187cb34aa7ab6ba5539bbe400a70f4df""]",[],0,0,1,0,false,single_record
CMP:VFOOHDPIWYRUFJ-UHFFFAOYSA-N,external,1,"[""REC:ae2aef5ec89ce530ab2904408e5663a1c639da2fbf1b72835e1a467b93837b72""]",[],0,0,1,0,false,single_record
CMP:VFPLSXYJYAKZCT-UHFFFAOYSA-N,external,3,"[""REC:097e6d6bbd7cce26578700d1e77d95a4a4066b48e1cdfac966cc11e88dc74d6b"",""REC:78484f31a70e841b9cef70ed50c71e6b303c93a9b484a838b265ee48d0ea3516"",""REC:f0552e88a9fb844a4a92457003a5622a51e2c5423012f0068c59280493774ea7""]","[""POSITIVE""]",2,0,1,0,false,multiple_clear_with_nonbinary
CMP:VFQXVTODMYMSMJ-UHFFFAOYSA-N,development,4,"[""REC:2bfb958af30735618dd65d30d76ccb61aeb92fd858732b36ea8ace9e5dc77158"",""REC:6ee5869633d39e5d65af8f2f7ed0a5fff4b96aeca70163113e402dd40e760b88"",""REC:b16d8e49549ec19484c91337fff8c1ec51cf557cd231dd8667fff5d2513c1b74"",""REC:d3fee8809c7b18e7df531b6e1d60cffc06eb4556276da0f81dbf8fa0de44f5fa""]","[""-"",""0""]",0,3,1,0,false,multiple_clear_with_nonbinary
CMP:VFTFKUDGYRBSAL-UHFFFAOYSA-N,external,1,"[""REC:78f69335f0846e0598a8728ed28e5f2af4f1913734e120a76d2172fe429ea021""]",[],0,0,1,0,false,single_record
CMP:VFTOHJFKIJLYKN-UHFFFAOYSA-N,external,1,"[""REC:b3480ae094ae4b8f3ca6b8fde16575022070b63082b4e683e5fa98da480a95df""]",[],0,0,1,0,false,single_record
CMP:VFTRKSBEFQDZKX-UHFFFAOYSA-N,external,1,"[""REC:d91978bfcde6a47455ffbcbadd493535e766eaa52c9ad02ffd7dbe60cbc8b0fd""]",[],0,0,1,0,false,single_record
CMP:VFUPPPNFARKSLY-UHFFFAOYSA-N,external,1,"[""REC:604a76b6096324c36098c98f9324b87cc89323bba718b27945808d96027a7a9b""]",[],0,0,1,0,false,single_record
CMP:VFWCMGCRMGJXDK-UHFFFAOYSA-N,development,21,"[""REC:045295e4b816d773d4b6bc990029a8d7c375bcab7c160aa11ca1b17ef30e0cd1"",""REC:0c3393ee306da2b45ccfabbab2c96277efdc814281bc524bfb2bd9f63db84d2a"",""REC:17cea50cd4ab30d095e7f5b3639e804f680373501f14b28cf6e9c46c4a7089e3"",""REC:2948547ffd58d7d33486b300ea56601cf001e5deef0b0876111ddfe18983f2b8"",""REC:4aab4cb9acc47d498e9f1d28f3f09b6ae750424bb7964073c9c454b0459e0b92"",""REC:50d60cce089e4d627f15a7918d04ed797f15cc6636a618e868a857ce6df60736"",""REC:5a2becccb95c9d2052a08d31690627ac4138b1b44ffec0f10165c4218e4ea4cf"",""REC:64cd042d0693bcf25fafc8a0d3c13df7db0a4f50101cb48c06560ee35babbe14"",""REC:6cf2544df22db9fb58d4d8dcf302429d787862938da025dd2b0ffe69bd4c9c7d"",""REC:7f4e91c15c15054dcd3bbe1789d877711bad3c02349308f4547ef2b04372b253"",""REC:899fbf86e57bc63968f949031f30ca508631d75302a522790840984c9764dd3c"",""REC:8b1a4dbb05604f96a54c8a8670bc5f5c49258cbaa6666d212331c3ff6d4cb111"",""REC:95629cb5fb02b1bd8125c7db54df23c83b83c94e11eec5b830e065873bd050ba"",""REC:9f4a3f0f01e64d3aeda742799ed257a80003ade00548129948b1398ea18cf7e4"",""REC:a5121d41571fd90dac0abf23529112b4bd59430024031d4c49f56adfb8f688a9"",""REC:cba617ae18afb90f9c54a945a0ba144407cbc66cddb39a5d1533542b94451471"",""REC:cd08a40a8a19e25b704415f8bddcdd4b7318cfcf6d1b611afb9b14baaa9321d9"",""REC:e37a69863cd55baf90bd075665805e7b863f26544ba364fd8fd8e80116da705c"",""REC:edbf8269a8cc521d139ef8b9d53075d8615b2ebc79e99bff00c8d9a961f82120"",""REC:f27e1ccd1e78e4f22fcfbf1a58f159cf4f99692876252dc83c9b4edbeb341a0b"",""REC:f5d94c059c818495d0e3bc77509436b05a2be7af1a9b4f79e61af383e278f436""]","[""-"",""0"",""D (Not classifiable as to human carcinogenicity)""]",0,6,15,0,false,multiple_clear_with_nonbinary
CMP:VFWCMGCRMGJXDK-UHFFFAOYSA-N,external,4,"[""REC:24f922ad2cb2d8ff7dcf5169585c07abc26647eca18724153e287073ddab9d28"",""REC:38c41d1c7115c798f6684f3f1ecc9b17201601d091673bbfbd6ebb42344d8bb8"",""REC:7f6ae4ea5c3d8a15bba35d1b82f6a437e264659e8680615ebb377d393e2f2346"",""REC:ba773e5fc5c0ffd326dc85bb2b5fa7cd3e3b6c9f91be18560887edebf09d46a6""]","[""NEGATIVE""]",0,4,0,0,false,multiple_clear_same_label
CMP:VGAPMLASFWCDHB-UHFFFAOYSA-N,external,1,"[""REC:a9f41a8e9eea6c695c98ec7a8b0c4e81e73b513b5b7c743547b3f0a0194d9a6b""]",[],0,0,1,0,false,single_record
CMP:VGASYSRCDSLFFN-UHFFFAOYSA-N,external,2,"[""REC:7e5650883c959cc280753d720088544ed93c33da7e5b61029a35a81844531081"",""REC:87839f77e5cbf232957c4efb341f1e65c5de521e5c9110ce762d1425275b57cb""]","[""POSITIVE""]",2,0,0,0,false,multiple_clear_same_label
CMP:VGCXGMAHQTYDJK-UHFFFAOYSA-N,external,1,"[""REC:c7b6796a45572dc0f16d05ebe98b7e290d289f6b0f29a4a5c2bfba376a88b188""]",[],0,0,1,0,false,single_record
CMP:VGEREEWJJVICBM-UHFFFAOYSA-N,external,1,"[""REC:e1ea309a277900883eb042cb9ae6c36c5c21cc4cfaae6a12f39f1a8da03a3599""]",[],0,0,1,0,false,single_record
CMP:VGEUYICPYBCMIE-UHFFFAOYSA-N,external,1,"[""REC:fa16bdacdaf7eb48034512dd06f948d9d56d631ed3ca289f0f73cb2258e2919d""]",[],0,0,1,0,false,single_record
CMP:VGEWEGHHYWGXGG-UHFFFAOYSA-N,external,2,"[""REC:1dc00fe922e3bdb71b187f5d1f46494ebc97bc4a4c8e5fb4a54f00f719121e39"",""REC:877b524e4a0faaaec8703470b10a67b2098c20f6cb59cc1cc1000cdad129ec73""]","[""POSITIVE""]",2,0,0,0,false,multiple_clear_same_label
CMP:VGLOFKUDCAPVAL-GHMZBOCLSA-N,external,1,"[""REC:b2ddf540770f28c7bc605253d93cbef7091691e8245cc5a2a3b5901ab0a06022""]",[],0,0,1,0,false,single_record
CMP:VGLPPIUHVIBHNG-UHFFFAOYSA-N,external,1,"[""REC:b491faed75a51548920f8cbd3a49918e0c1ba131cc1296f9b8f5636db64b986e""]",[],0,0,1,0,false,single_record
CMP:VGNMVQBFGJATJZ-UHFFFAOYSA-N,development,5,"[""REC:02422ed1873692c8f035ceb4b662a58483ca93bdb25878d168b390d8890b3c90"",""REC:52d5000ea2cb6454574832e4651ac5470bf9f0e6aa22e3d601ce968db36a6adc"",""REC:6e91095f77677b5e33f7dc3b6b2ccef0843ac33fa7d1f5ad9c4ffbf48aeea35b"",""REC:a57b4cf9fc84708a5ac7a339bc3ea9ce7f7385d793eeba679511d9bc31093ead"",""REC:a5b74f114faddbfbe825ed10d7b09096c123398dbfdf08f0c8924febef6708b7""]","[""-""]",0,5,0,0,false,multiple_clear_same_label
CMP:VGPIJNLQDSYRBZ-UHFFFAOYSA-N,external,1,"[""REC:d34e494fcc545dc7dc6e2222fb5488951653f7c961a32d4bff2308e3807213db""]",[],0,0,1,0,false,single_record
CMP:VGPYEHKOIGNJKV-UHFFFAOYSA-N,development,1,"[""REC:70b9b28f148bf9533edbb5c1b80964db15d5cd6881c4f46f35f000a44da8df33""]",[],0,0,1,0,false,single_record
CMP:VGQDWCIWUJEAIB-UHFFFAOYSA-N,external,1,"[""REC:b6af1cbd9cd67647ac3efa05b2687f26f6beb8536693649c01e2227a6f8dc459""]",[],0,0,1,0,false,single_record
CMP:VGQXTTSVLMQFHM-UHFFFAOYSA-N,external,1,"[""REC:5ceaa85333cb875d5cc7368122879df350ab57fadbe3a60290d8ccf64e0a3635""]",[],0,0,1,0,false,single_record
CMP:VGURJTTWZISZJM-UHFFFAOYSA-N,external,1,"[""REC:88c5c84d31864356000983ba6d67bf41384da5d3d41f38f56e3b1ff2e6057f21""]",[],0,0,1,0,false,single_record
CMP:VGVNNMLKTSWBAR-UHFFFAOYSA-N,external,1,"[""REC:0789f7b977d2665eb5a039b57fcf414444ef476f5210141621b06c907a57b956""]",[],0,0,1,0,false,single_record
CMP:VGVRPFIJEJYOFN-UHFFFAOYSA-N,development,1,"[""REC:c7549efd8a82fcfeb6bc78d1bfab7bfdc8d4149b95aba2b3e2b0bcfa6b49cc2a""]",[],0,0,1,0,false,single_record
CMP:VGVRPFIJEJYOFN-UHFFFAOYSA-N,external,1,"[""REC:1728939afd0eb50a8a4b990ee9641352acfff988b4ef771f1fe896994498f8d0""]",[],0,0,1,0,false,single_record
