compound_id,dataset_role,exclusion_reason
CMP:WMBRESALSWMMHD-UHFFFAOYSA-N,external,label_uncertain
CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,external,external_connectivity_overlap
CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,external,label_uncertain
CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,external,external_exact_overlap
CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,external,label_uncertain
CMP:WMFXCDGQRHJFKL-UHFFFAOYSA-N,external,label_conflict
CMP:WMFXCDGQRHJFKL-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WMHOULGTYXECSC-UHFFFAOYSA-N,external,label_uncertain
CMP:WMJVWLNDLKRREM-XDOYNYLZSA-N,external,label_uncertain
CMP:WMKAQRLDDZKBBR-URXFXBBRSA-N,external,label_uncertain
CMP:WMOGPQFWQAXCTI-SNAWJCMRSA-N,external,label_uncertain
CMP:WMOVHXAZOJBABW-UHFFFAOYSA-N,external,label_uncertain
CMP:WMPDAIZRQDCGFH-UHFFFAOYSA-N,external,label_uncertain
CMP:WMQUKDQWMMOHSA-UHFFFAOYSA-N,external,label_uncertain
CMP:WMRIUQRPGNNURG-UHFFFAOYSA-N,external,label_uncertain
CMP:WMULKBIXKMJJBM-UHFFFAOYSA-N,external,label_uncertain
CMP:WMUMZOAFCDOTRW-OVEHVULHSA-N,external,label_uncertain
CMP:WMUMZOAFCDOTRW-RXTDITKTSA-N,external,label_uncertain
CMP:WMUZDBZPDLHUMW-UHFFFAOYSA-N,external,label_uncertain
CMP:WMVSVUVZSYRWIY-UHFFFAOYSA-N,external,label_uncertain
CMP:WMZTYIRRBCGARG-VIFPVBQESA-N,external,label_uncertain
CMP:WNAHIZMDSQCWRP-UHFFFAOYSA-N,external,label_uncertain
CMP:WNBXTQISUUVZBS-UHFFFAOYSA-N,external,label_uncertain
CMP:WNGDGLDJIWDQAB-UHFFFAOYSA-N,external,label_uncertain
CMP:WNIRCKLZJKRSHE-UHFFFAOYSA-N,external,label_uncertain
CMP:WNLRTRBMVRJNCN-UHFFFAOYSA-N,external,label_uncertain
CMP:WNMKOPJJPJHXJX-UHFFFAOYSA-N,external,label_uncertain
CMP:WNMZNCDRGXLVRD-UHFFFAOYSA-N,external,label_uncertain
CMP:WNQKLIFDPFSPIZ-UHFFFAOYSA-N,external,label_uncertain
CMP:WNRZHQBJSXRYJK-UHFFFAOYSA-N,external,label_uncertain
CMP:WNSYEWGYAFFSSQ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N,development,label_uncertain
CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N,external,label_conflict
CMP:WNTGYJSOUMFZEP-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WNTRMRXAGJOLCU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WNVPZUAAKWXDNS-UHFFFAOYSA-N,external,label_uncertain
CMP:WNXJIVFYUVYPPR-UHFFFAOYSA-N,external,label_uncertain
CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,label_conflict
CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WNYHOOQHJMHHQW-UHFFFAOYSA-N,external,label_uncertain
CMP:WNZQDUSMALZDQF-UHFFFAOYSA-N,external,label_uncertain
CMP:WNZQPKSYFLJLML-UHFFFAOYSA-N,external,label_uncertain
CMP:WNZTVJPZHIBPMT-UHFFFAOYSA-N,external,label_uncertain
CMP:WOAFDHWYKSOANX-UHFFFAOYSA-N,development,label_uncertain
CMP:WOBHKFSMXKNTIM-UHFFFAOYSA-N,external,label_uncertain
CMP:WOCHALJRKPARRT-FKJOKYEKSA-N,external,label_uncertain
CMP:WOCXQMCIOTUMJV-UHFFFAOYSA-N,external,label_uncertain
CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WOFDVDFSGLBFAC-UHFFFAOYSA-N,external,label_uncertain
CMP:WOGQBJGXKFSVIH-UHFFFAOYSA-N,external,label_uncertain
CMP:WOGWYSWDBYCVDY-UHFFFAOYSA-N,external,label_uncertain
CMP:WOIBRJNTTODOPT-UHFFFAOYSA-N,external,label_uncertain
CMP:WOIDLDGHYKJEER-UHFFFAOYSA-N,external,label_uncertain
CMP:WOJBAMBWWYIQHQ-QWPQFENESA-N,external,external_exact_overlap
CMP:WONIGEXYPVIKFS-YIZRAAEISA-N,external,label_uncertain
CMP:WOPYAFSUGHOZBW-UHFFFAOYSA-N,external,label_uncertain
CMP:WOSHGBUHCKIRID-RGVLZGJSSA-N,external,label_uncertain
CMP:WOUSUJOADIBWHF-UHFFFAOYSA-N,external,label_uncertain
CMP:WOUUWUGULFOVHG-UHFFFAOYSA-N,external,label_uncertain
CMP:WOYBAAGBIXHIGK-OWOJBTEDSA-N,external,label_uncertain
CMP:WOYBAAGBIXHIGK-UPHRSURJSA-N,external,label_uncertain
CMP:WOYLPIYYFXVRAN-UHFFFAOYSA-N,external,label_uncertain
CMP:WOYZXEVUWXQVNV-UHFFFAOYSA-N,external,label_uncertain
CMP:WOZVHXUHUFLZGK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WPCVRWVBBXIRMA-WNWIJWBNSA-N,external,label_uncertain
CMP:WPFSJCUQVRQHMM-UHFFFAOYSA-N,external,label_uncertain
CMP:WPGHPGAUFIJVJF-UHFFFAOYSA-N,external,label_uncertain
CMP:WPKNMFXTJCFUBI-UHFFFAOYSA-N,external,label_uncertain
CMP:WPMHMYHJGDAHKX-UHFFFAOYSA-N,external,label_uncertain
CMP:WPQVMRHYELDDMA-UHFFFAOYSA-N,external,label_uncertain
CMP:WPTYHRJSDBRQEY-UHFFFAOYSA-N,external,label_uncertain
CMP:WPWWKBNOXTZDQJ-UHFFFAOYSA-N,external,label_uncertain
CMP:WPYCRFCQABTEKC-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N,external,label_uncertain
CMP:WPZHPVZYKDCUQT-UHFFFAOYSA-N,external,label_uncertain
CMP:WQABCVAJNWAXTE-UHFFFAOYSA-N,external,label_uncertain
CMP:WQADWIOXOXRPLN-UHFFFAOYSA-N,external,label_uncertain
CMP:WQAPNRUAKQGQLB-UHFFFAOYSA-N,external,label_uncertain
CMP:WQEXTBZBLIGAEU-UHFFFAOYSA-N,external,label_uncertain
CMP:WQGWDDDVZFFDIG-UHFFFAOYSA-N,external,label_uncertain
CMP:WQLVFSAGQJTQCK-VKROHFNGSA-N,external,label_uncertain
CMP:WQMAANNAZKNUDL-UHFFFAOYSA-N,external,label_uncertain
CMP:WQOWBWVMZPPPGX-UHFFFAOYSA-N,external,label_uncertain
CMP:WQOXQRCZOLPYPM-UHFFFAOYSA-N,external,label_uncertain
CMP:WQTCZINVPXJNEL-UHFFFAOYSA-N,external,label_uncertain
CMP:WQUWYGUELXRTCC-UHFFFAOYSA-N,external,label_uncertain
CMP:WQWFRUBZAGGLAR-UHFFFAOYSA-N,external,label_uncertain
CMP:WREGKURFCTUGRC-POYBYMJQSA-N,external,label_conflict
CMP:WREGKURFCTUGRC-POYBYMJQSA-N,external,label_conflict_count_margin_le_10
CMP:WREVVZMUNPAPOV-UHFFFAOYSA-N,external,label_uncertain
CMP:WRFTYMHHWSAKSK-UHFFFAOYSA-N,external,label_uncertain
CMP:WRKPOMIXTRWQIT-UHFFFAOYSA-N,external,label_uncertain
CMP:WROKNESIGVCPPW-UHFFFAOYSA-N,external,label_uncertain
CMP:WRPWMYJHLMNVFA-UHFFFAOYSA-N,external,label_uncertain
CMP:WRQNANDWMGAFTP-UHFFFAOYSA-N,external,label_uncertain
CMP:WRSMJZYBNIAAEE-UHFFFAOYSA-N,external,label_uncertain
CMP:WRSYKCVZVFLXJL-XNISGKROSA-N,external,label_uncertain
CMP:WRUIMVFKCDISIM-UHFFFAOYSA-N,external,label_uncertain
CMP:WRVXSEQFNZZEJV-HYBUGGRVSA-N,external,label_uncertain
CMP:WRXCXOUDSPTXNX-UHFFFAOYSA-N,external,label_uncertain
CMP:WRYLYDPHFGVWKC-UHFFFAOYSA-N,external,label_uncertain
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,development,label_conflict
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,external,label_conflict
CMP:WRZOMWDJOLIVQP-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WSBNMAGTIVSKFH-UHFFFAOYSA-N,external,label_uncertain
CMP:WSCVEPVXTLLUFT-UHFFFAOYSA-N,external,label_uncertain
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,development,label_conflict
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,development,label_conflict_count_margin_le_10
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,external,label_conflict
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,external,label_conflict_count_margin_le_10
CMP:WSGURAYTCUVDQL-UHFFFAOYSA-N,external,label_uncertain
CMP:WSGYTJNNHPZFKR-UHFFFAOYSA-N,external,label_uncertain
CMP:WSIGXFLIKCSQQB-UHFFFAOYSA-N,external,label_uncertain
CMP:WSKWDMOVMQKKQI-UHFFFAOYSA-N,external,label_uncertain
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,development,label_conflict
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,development,label_conflict_count_margin_le_10
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,external,label_conflict
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,external,label_conflict_count_margin_le_10
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,development,label_conflict
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,external,label_conflict
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WSNATRDCOFYLCB-UHFFFAOYSA-N,external,label_uncertain
CMP:WSORODGWGUUOBO-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WSOYHFPPPCHHHX-UHFFFAOYSA-N,external,label_uncertain
CMP:WSRGCUOXXGIVCV-UHFFFAOYSA-N,external,label_uncertain
CMP:WSSJONWNBBTCMG-UHFFFAOYSA-N,external,label_uncertain
CMP:WSVWKHTVFGTTKJ-AWEZNQCLSA-N,external,label_uncertain
CMP:WSWCOQWTEOXDQX-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WSWCOQWTEOXDQX-UHFFFAOYSA-N,external,label_uncertain
CMP:WSXXIMFOIMLGKY-FLIBITNWSA-N,external,label_uncertain
CMP:WTARULDDTDQWMU-IUCAKERBSA-N,external,label_uncertain
CMP:WTDRDQBEARUVNC-LURJTMIESA-N,external,external_connectivity_overlap
CMP:WTDRDQBEARUVNC-LURJTMIESA-N,external,label_uncertain
CMP:WTDRDQBEARUVNC-UHFFFAOYSA-N,development,label_uncertain
CMP:WTENTQBUTKTRCK-UHFFFAOYSA-N,external,label_uncertain
CMP:WTEVQBCEXWBHNA-JXMROGBWSA-N,external,external_connectivity_overlap
CMP:WTKIOYHTJXWJPD-MJGOQNOKSA-N,external,label_uncertain
CMP:WTLBZVNBAKMVDP-UHFFFAOYSA-N,external,label_uncertain
CMP:WTLGTEPKKMWKPX-UHFFFAOYSA-N,external,label_uncertain
CMP:WTLKTXIHIHFSGU-UHFFFAOYSA-N,external,label_uncertain
CMP:WTOOLMIYJDUDKG-UHFFFAOYSA-N,external,label_uncertain
CMP:WTPHINPQMXHNMI-UHFFFAOYSA-N,external,label_uncertain
CMP:WTQZSMDDRMKJRI-UHFFFAOYSA-N,external,label_uncertain
CMP:WTQZSMDDRMKJRI-UHFFFAOYSA-O,external,label_conflict
CMP:WTQZSMDDRMKJRI-UHFFFAOYSA-O,external,label_conflict_total_count_le_10
CMP:WTRQPBAHQILXND-UHFFFAOYSA-N,external,label_uncertain
CMP:WTRRIQCGCGCMQA-QEWMCDCGSA-N,external,label_uncertain
CMP:WTSKMKRYHATLLL-UHFFFAOYSA-N,external,label_uncertain
CMP:WTUNGUOZHBRADH-UHFFFAOYSA-N,external,label_uncertain
CMP:WTVDTEMOZQRVJI-QMMMGPOBSA-N,external,label_uncertain
CMP:WUADCCWRTIWANL-UHFFFAOYSA-N,external,label_uncertain
CMP:WUFVHJGSUUJBSY-UHFFFAOYSA-N,external,label_uncertain
CMP:WUGCJUPOLHRZFG-BYFNFPHLSA-N,external,label_uncertain
CMP:WUIJTQZXUURFQU-UHFFFAOYSA-N,external,label_uncertain
CMP:WUJDQSZGLBOOTD-PODHPLMESA-N,external,label_uncertain
CMP:WUKHOVCMWXMOOA-UHFFFAOYSA-N,external,label_uncertain
CMP:WULISCVZERSMML-UHFFFAOYSA-O,external,label_uncertain
CMP:WUMGYHICFXGLAB-UHFFFAOYSA-N,external,label_uncertain
CMP:WUMOEIUPWHYXBM-UHFFFAOYSA-N,development,label_uncertain
CMP:WUOACPNHFRMFPN-UHFFFAOYSA-N,external,label_uncertain
CMP:WUPRYUDHUFLKFL-UHFFFAOYSA-N,external,label_uncertain
CMP:WUPSFOFYQONBKI-DTQAZKPQSA-N,external,label_uncertain
CMP:WURBFLDFSFBTLW-UHFFFAOYSA-N,external,label_uncertain
CMP:WURBVZBTWMNKQT-UHFFFAOYSA-N,development,label_uncertain
CMP:WURGXGVFSMYFCG-UHFFFAOYSA-N,external,label_uncertain
CMP:WUSMTEDKVPWFDN-BWKAKNAASA-N,external,label_uncertain
CMP:WUWFMDMBOJLQIV-UHFFFAOYSA-N,external,label_uncertain
CMP:WVDDGKGOMKODPV-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WVGYHLJEPXJSCQ-UHFFFAOYSA-N,external,label_uncertain
CMP:WVJRAJZMOVQFEC-UHFFFAOYSA-N,external,label_uncertain
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,development,label_conflict
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,external,label_conflict
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WVMJEBICTINBRO-UHFFFAOYSA-N,external,label_uncertain
CMP:WVOFVJBZWDTISM-UHFFFAOYSA-N,external,label_uncertain
CMP:WVPGXJOLGGFBCR-UHFFFAOYSA-N,external,label_uncertain
CMP:WVQBLGZPHOPPFO-UHFFFAOYSA-N,development,label_uncertain
CMP:WVTKBKWTSCPRNU-KYJUHHDHSA-N,external,label_uncertain
CMP:WVTKBKWTSCPRNU-XZWHSSHBSA-N,external,label_uncertain
CMP:WVXRAFOPTSTNLL-NKWVEPMBSA-N,external,label_uncertain
CMP:WVYWICLMDOOCFB-UHFFFAOYSA-N,external,label_uncertain
CMP:WWBGWPHHLRSTFI-UHFFFAOYSA-N,external,label_conflict
CMP:WWBGWPHHLRSTFI-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WWEGKHYWESCXOK-CCZPAOOHSA-N,external,label_uncertain
CMP:WWGLUXSMFKKERG-DWQDKMGGSA-N,external,label_uncertain
CMP:WWGQHTJIFOQAOC-UHFFFAOYSA-N,external,label_uncertain
CMP:WWJZWCUNLNYYAU-UHFFFAOYSA-N,external,label_uncertain
CMP:WWKLDZDOXNNLAM-UHFFFAOYSA-N,external,label_uncertain
CMP:WWNNZCOKKKDOPX-UHFFFAOYSA-N,external,label_uncertain
CMP:WWTKOCFTVBUGIJ-UHFFFAOYSA-N,external,label_uncertain
CMP:WWTQPBZZMSVIGJ-UHFFFAOYSA-N,external,label_uncertain
CMP:WWUZIQQURGPMPG-KRWOKUGFSA-N,external,label_uncertain
CMP:WWXMVRYHLZMQIG-SNAWJCMRSA-N,external,label_uncertain
CMP:WWZKQHOCKIZLMA-UHFFFAOYSA-N,external,label_uncertain
CMP:WXBHXGSVAZDGGN-UHFFFAOYSA-N,external,label_uncertain
CMP:WXCMHFPAUCOJIG-UHFFFAOYSA-N,external,label_uncertain
CMP:WXDXQSMFRITTEJ-UHFFFAOYSA-N,external,label_uncertain
CMP:WXFIGDLSSYIKKV-RCOVLWMOSA-N,external,label_uncertain
CMP:WXNZTHHGJRFXKQ-UHFFFAOYSA-N,external,label_uncertain
CMP:WXNZYYXXILQTKX-UHFFFAOYSA-N,external,label_uncertain
CMP:WXRXVZXYLBWKRG-UHFFFAOYSA-N,external,label_uncertain
CMP:WXUAQHNMJWJLTG-UHFFFAOYSA-N,external,label_uncertain
CMP:WXUJDJWTFDGTTE-INIZCTEOSA-N,external,label_uncertain
CMP:WXWCDTXEKCVRRO-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WXYAXKKXIGHXDS-UHFFFAOYSA-N,external,label_uncertain
CMP:WXYXERHRDKEISL-UHFFFAOYSA-N,external,label_uncertain
CMP:WXZMFSXDPGVJKK-UHFFFAOYSA-N,external,label_uncertain
CMP:WXZOXVVKILCOPG-UHFFFAOYSA-N,external,label_uncertain
CMP:WXZVAROIGSFCFJ-UHFFFAOYSA-N,development,label_uncertain
CMP:WYEPBHZLDUPIOD-UHFFFAOYSA-N,external,label_uncertain
CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,external,external_exact_overlap
CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,external,external_connectivity_overlap
CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,external,label_uncertain
CMP:WYMSBXTXOHUIGT-UHFFFAOYSA-N,development,label_uncertain
CMP:WYMSBXTXOHUIGT-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WYMSBXTXOHUIGT-UHFFFAOYSA-N,external,label_uncertain
CMP:WYQVAPGDARQUBT-FGWHUCSPSA-N,external,label_uncertain
CMP:WYRBCAKPJHDISG-VHEBQXMUSA-N,external,label_uncertain
CMP:WYRYCEUZGVPKNM-DKHRTETHSA-N,external,label_uncertain
CMP:WYUCDVXYCQOKMM-UHFFFAOYSA-N,external,label_uncertain
CMP:WYUDBEMLROEPHR-UHFFFAOYSA-N,external,label_conflict
CMP:WYUDBEMLROEPHR-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WYUIWUCVZCRTRH-UHFFFAOYSA-N,external,label_uncertain
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,development,label_conflict
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,external,label_conflict
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:WYWHKKSPHMUBEB-UHFFFAOYSA-N,external,label_uncertain
CMP:WYYCRMBIYYRAEW-GQFGMJRRSA-N,external,label_conflict
CMP:WYYCRMBIYYRAEW-GQFGMJRRSA-N,external,label_conflict_total_count_le_10
CMP:WZCQRUWWHSTZEM-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WZCVHTPFJLPWLU-UHFFFAOYSA-N,external,label_uncertain
CMP:WZFNBCNLDVGFHH-UHFFFAOYSA-N,external,label_uncertain
CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,external,external_exact_overlap
CMP:WZIMXEMYYVNTQA-UHFFFAOYSA-N,external,label_uncertain
CMP:WZKBKKCKPZMGHV-UHFFFAOYSA-N,external,label_uncertain
CMP:WZKXBGJNNCGHIC-UHFFFAOYSA-N,external,label_uncertain
CMP:WZNILJZDDKVACY-RPWXAJKISA-N,external,label_uncertain
CMP:WZPSABMMMAFNIT-GDBMZVCRSA-N,external,label_uncertain
CMP:WZTNSOFSNRSBFQ-LICLKQGHSA-N,external,label_uncertain
CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N,external,external_exact_overlap
CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N,external,label_uncertain
CMP:WZVWVFJAIXIJNQ-UHFFFAOYSA-N,external,label_uncertain
CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,external,external_exact_overlap
CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,external,label_conflict
CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,external,label_conflict_total_count_le_10
CMP:XAASLEJRGFPHEV-UHFFFAOYSA-N,external,label_uncertain
CMP:XACKNLSZYYIACO-DJLDLDEBSA-N,external,label_uncertain
CMP:XACTZENYSULJQD-UHFFFAOYSA-N,external,label_conflict
CMP:XACTZENYSULJQD-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:XAEBXWHURXHOTE-UHFFFAOYSA-N,external,label_uncertain
CMP:XAEXSWVTEJHRMH-UHFFFAOYSA-N,external,label_uncertain
CMP:XAGMUUZPGZWTRP-ZETCQYMHSA-N,external,label_uncertain
CMP:XAHTWKGGNHXJRP-UHFFFAOYSA-N,external,label_uncertain
CMP:XAMCLRBWHRRBCN-UHFFFAOYSA-N,external,label_uncertain
CMP:XAMUDJHXFNRLCY-UHFFFAOYSA-N,external,label_uncertain
CMP:XASIMHXSUQUHLV-UHFFFAOYSA-N,external,external_connectivity_overlap
CMP:XASIMHXSUQUHLV-UHFFFAOYSA-N,external,label_uncertain
CMP:XAUDJQYHKZQPEU-KVQBGUIXSA-N,external,label_uncertain
CMP:XAWKEKKJKHHMHE-UHFFFAOYSA-N,external,label_uncertain
CMP:XBARLURZSZYNET-UHFFFAOYSA-N,external,label_uncertain
CMP:XBDQKXXYIPTUBI-UHFFFAOYSA-N,external,label_uncertain
CMP:XBGIJNKHVHUXPT-LOACHALJSA-N,external,label_uncertain
CMP:XBGNERSKEKDZDS-UHFFFAOYSA-N,external,label_uncertain
CMP:XBHBWNFJWIASRO-UHFFFAOYSA-N,external,label_uncertain
CMP:XBJBPGROQZJDOJ-UHFFFAOYSA-N,external,label_uncertain
CMP:XBKOCRRKOPWCAY-UHFFFAOYSA-N,external,label_uncertain
CMP:XBPCUCUWBYBCDP-UHFFFAOYSA-N,external,label_uncertain
CMP:XBUUPDGMEFMISI-UHFFFAOYSA-N,external,label_uncertain
CMP:XBZBRCVCSVLJJZ-UHFFFAOYSA-N,development,label_uncertain
CMP:XBZBRCVCSVLJJZ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:XBZBRCVCSVLJJZ-UHFFFAOYSA-N,external,label_uncertain
CMP:XCEYKKJMLOFDSS-UHFFFAOYSA-N,external,label_uncertain
CMP:XCFFBNLSVNCZRQ-UHFFFAOYSA-N,external,label_uncertain
CMP:XCGYUJZMCCFSRP-UHFFFAOYSA-N,external,label_uncertain
CMP:XCHARIIIZLLEBL-GHKSOYFMSA-N,external,label_uncertain
CMP:XCIQGLJEEKGMRM-UHFFFAOYSA-N,external,label_uncertain
CMP:XCMUCRMMVDSVEL-UHFFFAOYSA-N,external,label_uncertain
CMP:XCPGHVQEEXUHNC-UHFFFAOYSA-N,external,label_conflict
CMP:XCPGHVQEEXUHNC-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:XCQFNBRZFLBACO-NSCUHMNNSA-N,external,label_uncertain
CMP:XCRBXWCUXJNEFX-UHFFFAOYSA-N,external,label_uncertain
CMP:XCRPPAPDRUBKRJ-UHFFFAOYSA-N,external,label_uncertain
CMP:XCSGPAVHZFQHGE-UHFFFAOYSA-N,development,label_uncertain
CMP:XCSGPAVHZFQHGE-UHFFFAOYSA-N,external,external_exact_overlap
CMP:XCSGPAVHZFQHGE-UHFFFAOYSA-N,external,label_uncertain
CMP:XCTWLIUNPSHBSS-UHFFFAOYSA-N,external,label_uncertain
CMP:XCUAIINAJCDIPM-XVFCMESISA-N,external,label_uncertain
CMP:XCXKNNGWSDYMMS-UHFFFAOYSA-N,external,label_uncertain
CMP:XCYJFGVTQZQYBP-UHFFFAOYSA-N,external,label_uncertain
CMP:XDCFBFUDTDVION-NXVVXOECSA-N,external,label_uncertain
CMP:XDDAORKBJWWYJS-UHFFFAOYSA-N,development,label_uncertain
CMP:XDDAORKBJWWYJS-UHFFFAOYSA-N,external,external_exact_overlap
CMP:XDFZKQJLNGNJAN-UHFFFAOYSA-N,external,label_uncertain
CMP:XDHISUFNRUAWRN-UHFFFAOYSA-N,external,label_uncertain
CMP:XDNBJTQLKCIJBV-UHFFFAOYSA-N,external,label_uncertain
CMP:XDRMBCMMABGNMM-UHFFFAOYSA-N,external,label_uncertain
CMP:XDRRRJZZMBWXHF-UHFFFAOYSA-N,external,label_uncertain
CMP:XDRYMKDFEDOLFX-UHFFFAOYSA-N,external,label_uncertain
CMP:XDSSPSLGNGIIHP-VKHMYHEASA-N,external,label_uncertain
CMP:XDTMQSROBMDMFD-UHFFFAOYSA-N,development,label_uncertain
CMP:XDTMQSROBMDMFD-UHFFFAOYSA-N,external,external_exact_overlap
CMP:XDTMQSROBMDMFD-UHFFFAOYSA-N,external,label_uncertain
CMP:XDWGEGZDMFHZBL-UHFFFAOYSA-N,external,label_uncertain
CMP:XEABSBMNTNXEJM-UHFFFAOYSA-N,external,label_uncertain
CMP:XEAQIWGXBXCYFX-BQYQJAHWSA-N,external,label_uncertain
CMP:XEDZOKHSJROQER-BFZHNPFYSA-N,external,label_uncertain
CMP:XEEDURHPFVXALT-UHFFFAOYSA-N,external,label_uncertain
CMP:XEEVLJKYYUVTRC-UHFFFAOYSA-N,external,label_uncertain
CMP:XEEZBVPTMWJHAU-QMMMGPOBSA-N,external,label_uncertain
CMP:XEFQLINVKFYRCS-UHFFFAOYSA-N,external,label_uncertain
CMP:XEGGRYVFLWGFHI-UHFFFAOYSA-N,external,label_uncertain
CMP:XEKOWRVHYACXOJ-UHFFFAOYSA-N,development,label_uncertain
CMP:XEKOWRVHYACXOJ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:XEKOWRVHYACXOJ-UHFFFAOYSA-N,external,label_uncertain
CMP:XEMRAKSQROQPBR-UHFFFAOYSA-N,external,external_exact_overlap
CMP:XEOHZCPNNCIHDP-UHFFFAOYSA-N,external,label_uncertain
CMP:XERJKGMBORTKEO-VZUCSPMQSA-N,external,label_uncertain
CMP:XESZUVZBAMCAEJ-UHFFFAOYSA-N,external,label_uncertain
CMP:XETOQIJGUBNXLQ-UHFFFAOYSA-N,external,label_uncertain
CMP:XEWPHCLETKKJMQ-UHFFFAOYSA-N,external,label_uncertain
CMP:XEZNGIUYQVAUSS-UHFFFAOYSA-N,external,label_uncertain
CMP:XEZPSTVEIZNGRR-UHFFFAOYSA-N,external,label_uncertain
CMP:XFBJRFNXPUCPKU-UHFFFAOYSA-N,external,label_uncertain
CMP:XFCLJVABOIYOMF-QPLCGJKRSA-N,external,external_connectivity_overlap
CMP:XFCLJVABOIYOMF-QPLCGJKRSA-N,external,label_uncertain
CMP:XFCMNSHQOZQILR-UHFFFAOYSA-N,external,label_uncertain
