comparison_scope,compound_id_a,dataset_role_a,compound_id_b,dataset_role_b,relation_type,similarity,label_a,label_b,label_relation
external,CMP:UOORRWUZONOOLO-OWOJBTEDSA-N,external,CMP:UOORRWUZONOOLO-UPHRSURJSA-N,external,tautomer_related,,,1,not_comparable
external,CMP:UOQIYDHWSMZWHM-AFUMVMLFSA-N,external,CMP:YMWBYSRPDYXSDP-AFUMVMLFSA-N,external,high_similarity,0.92727272727272725,,,not_comparable
external,CMP:UQRLKWGPEVNVHT-UHFFFAOYSA-N,external,CMP:VZNUCJOYPXKLTA-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:URJYFCDJZZYUNI-UHFFFAOYSA-N,external,CMP:XDHISUFNRUAWRN-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:URKYUWSABNJWHT-UHFFFAOYSA-N,external,CMP:ZENFNZDSRBFJSD-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:UVBUBMSSQKOIBE-DSLOAKGESA-N,external,CMP:UXDPXZQHTDAXOZ-STOIETHLSA-N,external,high_similarity,0.90740740740740744,,,not_comparable
external,CMP:UWSDONTXWQOZFN-UHFFFAOYSA-N,external,CMP:UZMVSVHUTOAPTD-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
external,CMP:UWSDONTXWQOZFN-UHFFFAOYSA-N,external,CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,high_similarity,0.9285714285714286,1,,not_comparable
external,CMP:UZMVSVHUTOAPTD-UHFFFAOYSA-N,external,CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,high_similarity,0.9285714285714286,1,,not_comparable
external,CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,same_connectivity,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,stereo_variant,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-PMACEKPBSA-N,external,CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,tautomer_related,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,same_connectivity,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,stereo_variant,,,,not_comparable
external,CMP:VEMKTZHHVJILDY-UHFFFAOYSA-N,external,CMP:VEMKTZHHVJILDY-UXHICEINSA-N,external,tautomer_related,,,,not_comparable
external,CMP:VEZUQRBDRNJBJY-UHFFFAOYSA-N,external,CMP:YGNXYFLJZILPEK-UHFFFAOYSA-N,external,high_similarity,0.9285714285714286,,0,not_comparable
external,CMP:VFKZTMPDYBFSTM-GUCUJZIJSA-N,external,CMP:VFKZTMPDYBFSTM-KVTDHHQDSA-N,external,same_connectivity,,,,not_comparable
external,CMP:VFKZTMPDYBFSTM-GUCUJZIJSA-N,external,CMP:VFKZTMPDYBFSTM-KVTDHHQDSA-N,external,stereo_variant,,,,not_comparable
external,CMP:VFKZTMPDYBFSTM-GUCUJZIJSA-N,external,CMP:VFKZTMPDYBFSTM-KVTDHHQDSA-N,external,tautomer_related,,,,not_comparable
external,CMP:VFTFKUDGYRBSAL-UHFFFAOYSA-N,external,CMP:XEZNGIUYQVAUSS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:VFTFKUDGYRBSAL-UHFFFAOYSA-N,external,CMP:XKEHLMZHBXCJGZ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:VFTFKUDGYRBSAL-UHFFFAOYSA-N,external,CMP:XQQZRZQVBFHBHL-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:VJNWEQGIPZMBMA-UHFFFAOYSA-N,external,CMP:XTHYKVRNGUYFOS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:VJNWEQGIPZMBMA-UHFFFAOYSA-N,external,CMP:YBYYJVWCELMDBH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:VLKZOEOYAKHREP-UHFFFAOYSA-N,external,CMP:ZYURHZPYMFLWSH-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:VOXZDWNPVJITMN-SFFUCWETSA-N,external,CMP:VOXZDWNPVJITMN-ZBRFXRBCSA-N,external,same_connectivity,,0,1,opposite
external,CMP:VOXZDWNPVJITMN-SFFUCWETSA-N,external,CMP:VOXZDWNPVJITMN-ZBRFXRBCSA-N,external,stereo_variant,,0,1,opposite
external,CMP:VOXZDWNPVJITMN-SFFUCWETSA-N,external,CMP:VOXZDWNPVJITMN-ZBRFXRBCSA-N,external,tautomer_related,,0,1,opposite
external,CMP:VQGQXNRFIZWZGN-UHFFFAOYSA-N,external,CMP:WIRQOPJFSYDQOR-UHFFFAOYSA-N,external,high_similarity,0.87878787878787878,,,not_comparable
external,CMP:VQGQXNRFIZWZGN-UHFFFAOYSA-N,external,CMP:XYZWGXBGKRRUQA-UHFFFAOYSA-N,external,high_similarity,0.89230769230769236,,,not_comparable
external,CMP:VRLPHBSFRWMMPW-UHFFFAOYSA-N,external,CMP:VYZCFAPUHSSYCC-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:VVNCNSJFMMFHPL-GSVOUGTGSA-N,external,CMP:VVNCNSJFMMFHPL-VKHMYHEASA-N,external,same_connectivity,,,,not_comparable
external,CMP:VVNCNSJFMMFHPL-GSVOUGTGSA-N,external,CMP:VVNCNSJFMMFHPL-VKHMYHEASA-N,external,stereo_variant,,,,not_comparable
external,CMP:VVNCNSJFMMFHPL-GSVOUGTGSA-N,external,CMP:VVNCNSJFMMFHPL-VKHMYHEASA-N,external,tautomer_related,,,,not_comparable
external,CMP:VZCCETWTMQHEPK-QNEBEIHSSA-N,external,CMP:YZXBAPSDXZZRGB-DOFZRALJSA-N,external,high_similarity,0.92307692307692313,,,not_comparable
external,CMP:VZCYOOQTPOCHFL-OWOJBTEDSA-N,external,CMP:VZCYOOQTPOCHFL-UPHRSURJSA-N,external,same_connectivity,,,,not_comparable
external,CMP:VZCYOOQTPOCHFL-OWOJBTEDSA-N,external,CMP:VZCYOOQTPOCHFL-UPHRSURJSA-N,external,stereo_variant,,,,not_comparable
external,CMP:VZCYOOQTPOCHFL-OWOJBTEDSA-N,external,CMP:VZCYOOQTPOCHFL-UPHRSURJSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WBEJYOJJBDISQU-GSVOUGTGSA-N,external,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,external,same_connectivity,,,1,not_comparable
external,CMP:WBEJYOJJBDISQU-GSVOUGTGSA-N,external,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,external,stereo_variant,,,1,not_comparable
external,CMP:WBEJYOJJBDISQU-GSVOUGTGSA-N,external,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,external,tautomer_related,,,1,not_comparable
external,CMP:WBEJYOJJBDISQU-GSVOUGTGSA-N,external,CMP:WBEJYOJJBDISQU-VKHMYHEASA-N,external,same_connectivity,,,,not_comparable
external,CMP:WBEJYOJJBDISQU-GSVOUGTGSA-N,external,CMP:WBEJYOJJBDISQU-VKHMYHEASA-N,external,stereo_variant,,,,not_comparable
external,CMP:WBEJYOJJBDISQU-GSVOUGTGSA-N,external,CMP:WBEJYOJJBDISQU-VKHMYHEASA-N,external,tautomer_related,,,,not_comparable
external,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,external,CMP:WBEJYOJJBDISQU-VKHMYHEASA-N,external,same_connectivity,,1,,not_comparable
external,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,external,CMP:WBEJYOJJBDISQU-VKHMYHEASA-N,external,stereo_variant,,1,,not_comparable
external,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,external,CMP:WBEJYOJJBDISQU-VKHMYHEASA-N,external,tautomer_related,,1,,not_comparable
external,CMP:WCLNVRQZUKYVAI-UHFFFAOYSA-N,external,CMP:YCLUIPQDHHPDJJ-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,1,,not_comparable
external,CMP:WCVMKDUZFGWJAF-UHFFFAOYSA-N,external,CMP:YCFFVRPHPWIPTD-UHFFFAOYSA-N,external,high_similarity,0.8666666666666667,,,not_comparable
external,CMP:WCVOECBZKKBSJH-UHFFFAOYSA-N,external,CMP:ZCPCFLWBEJAHSZ-UHFFFAOYSA-N,external,high_similarity,0.92452830188679247,,,not_comparable
external,CMP:WDECIBYCCFPHNR-UHFFFAOYSA-N,external,CMP:YNPNZTXNASCQKK-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,0,not_comparable
external,CMP:WERYXYBDKMZEQL-UHFFFAOYSA-N,external,CMP:XXMIOPMDWAUFGU-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:WIRQOPJFSYDQOR-UHFFFAOYSA-N,external,CMP:XYZWGXBGKRRUQA-UHFFFAOYSA-N,external,high_similarity,0.921875,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-UHFFFAOYSA-N,external,CMP:WJVCHRHRGJMEBK-VHSXEESVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-UHFFFAOYSA-N,external,CMP:WJVCHRHRGJMEBK-VHSXEESVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-UHFFFAOYSA-N,external,CMP:WJVCHRHRGJMEBK-VHSXEESVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-UHFFFAOYSA-N,external,CMP:WJVCHRHRGJMEBK-ZJUUUORDSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-UHFFFAOYSA-N,external,CMP:WJVCHRHRGJMEBK-ZJUUUORDSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-UHFFFAOYSA-N,external,CMP:WJVCHRHRGJMEBK-ZJUUUORDSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-VHSXEESVSA-N,external,CMP:WJVCHRHRGJMEBK-ZJUUUORDSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-VHSXEESVSA-N,external,CMP:WJVCHRHRGJMEBK-ZJUUUORDSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WJVCHRHRGJMEBK-VHSXEESVSA-N,external,CMP:WJVCHRHRGJMEBK-ZJUUUORDSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WKYDOCGICAMTKE-HAPIZUAHSA-N,external,CMP:WKYDOCGICAMTKE-NBIQJRODSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WKYDOCGICAMTKE-HAPIZUAHSA-N,external,CMP:WKYDOCGICAMTKE-NBIQJRODSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WKYDOCGICAMTKE-HAPIZUAHSA-N,external,CMP:WKYDOCGICAMTKE-NBIQJRODSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,external,CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,external,CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,external,CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WMUMZOAFCDOTRW-OVEHVULHSA-N,external,CMP:WMUMZOAFCDOTRW-RXTDITKTSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:WMUMZOAFCDOTRW-OVEHVULHSA-N,external,CMP:WMUMZOAFCDOTRW-RXTDITKTSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WMUMZOAFCDOTRW-OVEHVULHSA-N,external,CMP:WMUMZOAFCDOTRW-RXTDITKTSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WMUMZOAFCDOTRW-OVEHVULHSA-N,external,CMP:WMUMZOAFCDOTRW-RXTDITKTSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WNGDGLDJIWDQAB-UHFFFAOYSA-N,external,CMP:XOJWAAUYNWGQAU-UHFFFAOYSA-N,external,high_similarity,0.94999999999999996,,,not_comparable
external,CMP:WOYBAAGBIXHIGK-OWOJBTEDSA-N,external,CMP:WOYBAAGBIXHIGK-UPHRSURJSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WOYBAAGBIXHIGK-OWOJBTEDSA-N,external,CMP:WOYBAAGBIXHIGK-UPHRSURJSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WOYBAAGBIXHIGK-OWOJBTEDSA-N,external,CMP:WOYBAAGBIXHIGK-UPHRSURJSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WQOWBWVMZPPPGX-UHFFFAOYSA-N,external,CMP:XOGPDSATLSAZEK-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,1,not_comparable
external,CMP:WRVXSEQFNZZEJV-HYBUGGRVSA-N,external,CMP:WRVXSEQFNZZEJV-UHFFFAOYSA-N,external,same_connectivity,,,1,not_comparable
external,CMP:WRVXSEQFNZZEJV-HYBUGGRVSA-N,external,CMP:WRVXSEQFNZZEJV-UHFFFAOYSA-N,external,stereo_variant,,,1,not_comparable
external,CMP:WRVXSEQFNZZEJV-HYBUGGRVSA-N,external,CMP:WRVXSEQFNZZEJV-UHFFFAOYSA-N,external,tautomer_related,,,1,not_comparable
external,CMP:WTQZSMDDRMKJRI-UHFFFAOYSA-N,external,CMP:WTQZSMDDRMKJRI-UHFFFAOYSA-O,external,same_connectivity,,,,not_comparable
external,CMP:WUJDQSZGLBOOTD-PODHPLMESA-N,external,CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,external,high_similarity,0.8666666666666667,,1,not_comparable
external,CMP:WUJDQSZGLBOOTD-PODHPLMESA-N,external,CMP:XZTGINNGSQCYPR-VTZDEGQISA-N,external,high_similarity,0.8666666666666667,,,not_comparable
external,CMP:WVTKBKWTSCPRNU-KYJUHHDHSA-N,external,CMP:WVTKBKWTSCPRNU-XZWHSSHBSA-N,external,high_similarity,0.88709677419354838,,,not_comparable
external,CMP:WVTKBKWTSCPRNU-KYJUHHDHSA-N,external,CMP:WVTKBKWTSCPRNU-XZWHSSHBSA-N,external,same_connectivity,,,,not_comparable
external,CMP:WVTKBKWTSCPRNU-KYJUHHDHSA-N,external,CMP:WVTKBKWTSCPRNU-XZWHSSHBSA-N,external,stereo_variant,,,,not_comparable
external,CMP:WVTKBKWTSCPRNU-KYJUHHDHSA-N,external,CMP:WVTKBKWTSCPRNU-XZWHSSHBSA-N,external,tautomer_related,,,,not_comparable
external,CMP:WXYXERHRDKEISL-UHFFFAOYSA-N,external,CMP:ZAQJHHRNXZUBTE-WUJLRWPWSA-N,external,tautomer_related,,,0,not_comparable
external,CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,external,CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,external,high_similarity,0.8545454545454545,1,,not_comparable
external,CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,external,CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,external,same_connectivity,,1,,not_comparable
external,CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,external,CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,external,stereo_variant,,1,,not_comparable
external,CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,external,CMP:WYIWLDSPNDMZIT-MRAOVIAESA-N,external,tautomer_related,,1,,not_comparable
external,CMP:XETOQIJGUBNXLQ-UHFFFAOYSA-N,external,CMP:YFPSDOXLHBDCOR-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:XEZNGIUYQVAUSS-UHFFFAOYSA-N,external,CMP:XKEHLMZHBXCJGZ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:XEZNGIUYQVAUSS-UHFFFAOYSA-N,external,CMP:XQQZRZQVBFHBHL-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:XJHRNHWYRIVNAL-NGFQHRJXSA-N,external,CMP:XJHRNHWYRIVNAL-UNQGMJICSA-N,external,same_connectivity,,,,not_comparable
external,CMP:XJHRNHWYRIVNAL-NGFQHRJXSA-N,external,CMP:XJHRNHWYRIVNAL-UNQGMJICSA-N,external,stereo_variant,,,,not_comparable
external,CMP:XJHRNHWYRIVNAL-NGFQHRJXSA-N,external,CMP:XJHRNHWYRIVNAL-UNQGMJICSA-N,external,tautomer_related,,,,not_comparable
external,CMP:XJKSTNDFUHDPQJ-UHFFFAOYSA-N,external,CMP:ZUOUZKKEUPVFJK-UHFFFAOYSA-N,external,high_similarity,0.90000000000000002,,,not_comparable
external,CMP:XJPAJRFRXZRWRD-BDAKNGLRSA-N,external,CMP:XJPAJRFRXZRWRD-DTWKUNHWSA-N,external,same_connectivity,,,,not_comparable
external,CMP:XJPAJRFRXZRWRD-BDAKNGLRSA-N,external,CMP:XJPAJRFRXZRWRD-DTWKUNHWSA-N,external,stereo_variant,,,,not_comparable
external,CMP:XJPAJRFRXZRWRD-BDAKNGLRSA-N,external,CMP:XJPAJRFRXZRWRD-DTWKUNHWSA-N,external,tautomer_related,,,,not_comparable
external,CMP:XKEHLMZHBXCJGZ-UHFFFAOYSA-N,external,CMP:XQQZRZQVBFHBHL-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:XTHYKVRNGUYFOS-UHFFFAOYSA-N,external,CMP:YBYYJVWCELMDBH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:XUJNEKJLAYXESH-REOHCLBHSA-N,external,CMP:XUJNEKJLAYXESH-UHFFFAOYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-REOHCLBHSA-N,external,CMP:XUJNEKJLAYXESH-UHFFFAOYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-REOHCLBHSA-N,external,CMP:XUJNEKJLAYXESH-UHFFFAOYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-REOHCLBHSA-N,external,CMP:XUJNEKJLAYXESH-UWTATZPHSA-N,external,same_connectivity,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-REOHCLBHSA-N,external,CMP:XUJNEKJLAYXESH-UWTATZPHSA-N,external,stereo_variant,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-REOHCLBHSA-N,external,CMP:XUJNEKJLAYXESH-UWTATZPHSA-N,external,tautomer_related,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-UHFFFAOYSA-N,external,CMP:XUJNEKJLAYXESH-UWTATZPHSA-N,external,same_connectivity,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-UHFFFAOYSA-N,external,CMP:XUJNEKJLAYXESH-UWTATZPHSA-N,external,stereo_variant,,,,not_comparable
external,CMP:XUJNEKJLAYXESH-UHFFFAOYSA-N,external,CMP:XUJNEKJLAYXESH-UWTATZPHSA-N,external,tautomer_related,,,,not_comparable
external,CMP:XYWVCWLMHPTNBV-AWEZNQCLSA-N,external,CMP:XYWVCWLMHPTNBV-CQSZACIVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:XYWVCWLMHPTNBV-AWEZNQCLSA-N,external,CMP:XYWVCWLMHPTNBV-CQSZACIVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:XYWVCWLMHPTNBV-AWEZNQCLSA-N,external,CMP:XYWVCWLMHPTNBV-CQSZACIVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,external,CMP:XZTGINNGSQCYPR-VTZDEGQISA-N,external,high_similarity,0.89189189189189189,1,,not_comparable
external,CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,external,CMP:XZTGINNGSQCYPR-VTZDEGQISA-N,external,same_connectivity,,1,,not_comparable
external,CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,external,CMP:XZTGINNGSQCYPR-VTZDEGQISA-N,external,stereo_variant,,1,,not_comparable
external,CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,external,CMP:XZTGINNGSQCYPR-VTZDEGQISA-N,external,tautomer_related,,1,,not_comparable
external,CMP:XZTGINNGSQCYPR-TZSSRYMLSA-N,external,CMP:YSTRWQVEZGVBLR-VGBVRHCVSA-N,external,high_similarity,0.86486486486486491,1,1,same
external,CMP:YBHHRFHMKJGDDD-UHFFFAOYSA-N,external,CMP:YKXHUSNGHZWVJB-UHFFFAOYSA-N,external,high_similarity,0.85106382978723405,,0,not_comparable
external,CMP:YDRSQRPHLBEPTP-PHDIDXHHSA-N,external,CMP:YDRSQRPHLBEPTP-UHFFFAOYSA-N,external,same_connectivity,,0,,not_comparable
external,CMP:YDRSQRPHLBEPTP-PHDIDXHHSA-N,external,CMP:YDRSQRPHLBEPTP-UHFFFAOYSA-N,external,stereo_variant,,0,,not_comparable
external,CMP:YDRSQRPHLBEPTP-PHDIDXHHSA-N,external,CMP:YDRSQRPHLBEPTP-UHFFFAOYSA-N,external,tautomer_related,,0,,not_comparable
external,CMP:YDRSQRPHLBEPTP-PHDIDXHHSA-N,external,CMP:YDRSQRPHLBEPTP-WDSKDSINSA-N,external,same_connectivity,,0,0,same
external,CMP:YDRSQRPHLBEPTP-PHDIDXHHSA-N,external,CMP:YDRSQRPHLBEPTP-WDSKDSINSA-N,external,stereo_variant,,0,0,same
external,CMP:YDRSQRPHLBEPTP-PHDIDXHHSA-N,external,CMP:YDRSQRPHLBEPTP-WDSKDSINSA-N,external,tautomer_related,,0,0,same
external,CMP:YDRSQRPHLBEPTP-UHFFFAOYSA-N,external,CMP:YDRSQRPHLBEPTP-WDSKDSINSA-N,external,same_connectivity,,,0,not_comparable
external,CMP:YDRSQRPHLBEPTP-UHFFFAOYSA-N,external,CMP:YDRSQRPHLBEPTP-WDSKDSINSA-N,external,stereo_variant,,,0,not_comparable
external,CMP:YDRSQRPHLBEPTP-UHFFFAOYSA-N,external,CMP:YDRSQRPHLBEPTP-WDSKDSINSA-N,external,tautomer_related,,,0,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,same_connectivity,,1,,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,stereo_variant,,1,,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,tautomer_related,,1,,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,same_connectivity,,1,,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,stereo_variant,,1,,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,tautomer_related,,1,,not_comparable
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,same_connectivity,,1,1,same
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,stereo_variant,,1,1,same
external,CMP:YDXRLMMGARHIIC-PXNSSMCTSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,tautomer_related,,1,1,same
external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,same_connectivity,,,,not_comparable
external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,stereo_variant,,,,not_comparable
external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,tautomer_related,,,,not_comparable
external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,same_connectivity,,,1,not_comparable
external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,stereo_variant,,,1,not_comparable
external,CMP:YDXRLMMGARHIIC-UHFFFAOYSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,tautomer_related,,,1,not_comparable
external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,same_connectivity,,,1,not_comparable
external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,stereo_variant,,,1,not_comparable
external,CMP:YDXRLMMGARHIIC-XLIONFOSSA-N,external,CMP:YDXRLMMGARHIIC-YLJYHZDGSA-N,external,tautomer_related,,,1,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-IVAOSVALSA-N,external,same_connectivity,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-IVAOSVALSA-N,external,stereo_variant,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-IVAOSVALSA-N,external,tautomer_related,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-JSXRDJHFSA-N,external,same_connectivity,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-JSXRDJHFSA-N,external,stereo_variant,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-JSXRDJHFSA-N,external,tautomer_related,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-MHTWAQMVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-MHTWAQMVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-BQJUDKOJSA-N,external,CMP:YDXYXYWIDOQJHT-MHTWAQMVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:YDXYXYWIDOQJHT-IVAOSVALSA-N,external,CMP:YDXYXYWIDOQJHT-JSXRDJHFSA-N,external,same_connectivity,,,,not_comparable
